step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,1,0,0,0,1,0,0.0,0.0,13.45157570121974,0,0.0,1.0,0,0.0,0.9192557908018723,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,3,0,0,0,3,0,0.0,0.0,13.134996336669033,0,0.0,0.9699123537057505,0,0.0,0.996448394435711,0,0.0,0.9227680446336527,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,3,0,0,0,3,0,0.0,0.0,13.341891209394666,0,0.0,0.9874069738009461,0,0.0,1.0,0,0.0,0.999222838541193,0,0.0,0.9551377108058989,0,0.0
20.0,0.0,0.0,16,0,0.0,16,1.0,5,0,0,0,5,0,0.0,0.0,12.654132707679294,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7530980313234917,0,0.0,0.9894127021197656,0,0.0
25.0,-0.25,-0.05,20,0,0.0,20,1.0,8,0,1,0,8,0,5.0,0.625,11.861781254439782,0,0.0,0.9229146563545898,0,0.0,0.9197822712508565,1,5.0,0.6405600461669111,0,0.0,1.0,1,5.0
30.0,0.0,-0.05,24,0,0.0,24,1.0,9,0,0,0,9,0,0.0,0.0,10.165803782133622,0,0.0,0.6618254274708568,0,0.0,0.9821150357139111,0,0.0,0.5479105980912177,0,0.0,1.0,0,0.0
35.0,-0.5,-0.15,28,0,0.0,28,1.0,10,0,2,1,11,0,6.0,0.6,10.058448558465287,1,3.0,0.676736073042125,0,0.0,0.9047203178659616,1,3.0,2.883394585245972e-05,0,2.0,0.9413410326909881,2,8.0
40.0,-0.25,-0.19999999999999996,32,1,0.03125,31,0.96875,11,0,1,1,12,0,8.0,0.7272727272727273,9.933514410956706,1,8.0,0.3379967490602121,0,0.0,0.9998450772331339,0,0.0,0.9646652124612143,0,2.0,0.9094833573361125,1,10.0
45.0,-0.5,-0.2999999999999999,36,2,0.05555555555555555,34,0.9444444444444444,13,0,2,1,14,0,18.0,1.3846153846153846,6.381667199247614,2,18.0,0.2623038399256046,0,0.0,1.0,0,0.0,0.9159181482527997,0,2.0,0.12244936240960536,2,20.0
50.0,-1.75,-0.6499999999999999,40,3,0.075,36,0.9,15,0,7,1,16,0,29.0,1.9333333333333333,5.455062791529733,2,13.0,0.4745598018366045,0,0.0,0.9534029773003047,1,1.0,0.3342112550704941,4,17.0,0.1878301141000419,7,31.0
