step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,2,0.5,4,1.0,2,0,0,0,2,0,0.0,0.0,13.39768652471443,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9775912386236928,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,4,0.5,8,1.0,6,0,0,0,6,0,0.0,0.0,13.68442271253786,0,0.0,0.9725946838858697,0,0.0,1.0,0,0.0,0.949158838803538,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,6,0.5,12,1.0,8,0,0,0,8,0,0.0,0.0,12.154810375281444,0,0.0,0.9581924131986352,0,0.0,1.0,0,0.0,0.7909295850748707,0,0.0,1.0,0,0.0
20.0,-0.25,-0.05,16,8,0.5,16,1.0,10,0,1,0,10,0,2.0,0.2,7.219880255089675,0,0.0,0.4789277803666046,0,0.0,1.0,1,2.0,0.5428288181921427,0,0.0,1.0,1,2.0
25.0,-0.75,-0.19999999999999998,20,10,0.5,20,1.0,10,0,3,0,10,0,8.0,0.8,5.547676551926703,1,5.0,0.46899642695415733,0,0.0,1.0,2,9.0,0.39102014032768245,0,0.0,1.0,3,14.0
30.0,0.0,-0.19999999999999998,24,12,0.5,24,1.0,13,0,0,0,13,0,0.0,0.0,8.37934231967022,0,0.0,0.6450535568905709,0,0.0,0.8985190300192941,0,4.0,0.4730506175563853,0,2.0,0.8224162973610859,0,6.0
35.0,-0.75,-0.35,28,14,0.5,28,1.0,14,0,3,0,14,0,9.0,0.6428571428571429,10.28051699879459,1,4.0,0.6055658113799698,0,2.0,0.9537417398266178,2,5.0,0.3068140473813854,0,2.0,0.9201759327592558,3,13.0
40.0,-0.75,-0.5,32,15,0.46875,32,1.0,16,0,3,0,16,0,12.0,0.75,7.5750536391878,1,9.0,0.6822845305152319,0,2.0,0.7031336353345052,1,5.0,0.11509414321730112,1,4.0,0.5152090432352182,3,20.0
45.0,-1.25,-0.7499999999999999,36,17,0.4722222222222222,36,1.0,17,0,5,0,17,0,24.0,1.411764705882353,4.727652432403531,2,15.0,0.38561611512519645,1,4.0,0.0002649099449523574,1,6.0,0.0,1,7.0,0.22170798723881022,5,32.0
50.0,-1.25,-0.9999999999999999,40,19,0.475,40,1.0,19,0,5,0,19,0,44.0,2.3157894736842106,7.233480565132438,4,33.0,0.18757777484241636,0,0.0,0.9111972544299497,1,11.0,0.4922102138313439,0,2.0,0.5314820501169462,5,46.0
55.0,-1.25,-1.25,44,23,0.5227272727272727,44,1.0,19,0,5,1,20,0,43.0,2.263157894736842,8.425684596486999,3,32.0,0.2154826628334459,0,0.0,0.9703486193457788,1,16.0,0.4861284902741635,1,1.0,0.0004386282609766743,5,49.0
60.0,-0.75,-1.3999999999999997,48,26,0.5416666666666666,48,1.0,19,0,3,4,23,0,41.0,2.1578947368421053,8.74330430846647,3,41.0,0.27513380711537466,0,0.0,0.17265495474768316,0,2.0,0.7649876540414126,0,0.0,1.0,3,43.0
65.0,-0.5,-1.4999999999999998,52,29,0.5576923076923077,52,1.0,16,0,2,8,24,0,5.0,0.3125,8.75069459168834,1,34.0,0.1589838539466028,1,3.0,0.4678418146891077,0,2.0,0.9165103364932314,0,2.0,0.8879637462036474,2,41.0
