step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,2,0,0,0,2,0,0.0,0.0,13.286777021812913,0,0.0,0.9317918550944132,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,3,0,0,0,3,0,0.0,0.0,13.619981101849149,0,0.0,0.9854873224570867,0,0.0,0.9671030870109504,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,4,0,0,0,4,0,0.0,0.0,12.89604874674648,0,0.0,1.0,0,0.0,0.9552436948189151,0,0.0,0.950319520455379,0,0.0,1.0,0,0.0
20.0,0.0,0.0,16,0,0.0,16,1.0,6,0,0,0,6,0,0.0,0.0,12.98094457144716,0,0.0,0.9588666470113197,0,0.0,1.0,0,0.0,0.9230602940807124,0,0.0,0.9558987646485585,0,0.0
25.0,0.0,0.0,20,0,0.0,20,1.0,8,0,0,0,8,0,0.0,0.0,11.800228751094604,0,0.0,0.9736328043981587,0,0.0,0.8501003982584969,0,0.0,0.18962696971680174,0,0.0,0.9427106581310469,0,0.0
30.0,-0.25,-0.05,24,0,0.0,24,1.0,8,0,1,0,8,0,4.0,0.5,10.127971632807064,0,0.0,0.542052829366918,0,0.0,0.879890478548836,1,4.0,2.3531324998175445e-05,0,0.0,1.0,1,4.0
35.0,-0.25,-0.10000000000000002,28,0,0.0,28,1.0,9,0,1,0,9,0,3.0,0.3333333333333333,9.667590573448818,1,3.0,0.34744321460966177,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8989330644055264,1,3.0
40.0,0.0,-0.10000000000000002,32,0,0.0,32,1.0,8,0,0,2,10,0,0.0,0.0,10.796995645373206,0,2.0,0.5849013888557997,0,0.0,0.9301371209172312,0,0.0,1.0,0,2.0,0.8673785010865988,0,4.0
45.0,0.0,-0.10000000000000002,36,0,0.0,36,1.0,8,0,0,3,11,0,0.0,0.0,12.482504587916416,0,0.0,0.9082495948408088,0,2.0,0.9172607968316525,0,0.0,1.0,0,2.0,0.9295897596416683,0,4.0
50.0,0.0,-0.10000000000000002,40,0,0.0,40,1.0,10,0,0,3,13,0,0.0,0.0,11.862139977018161,0,0.0,0.9154055298289235,0,2.0,0.9410380416805335,0,0.0,1.0,0,2.0,0.011684594777977925,0,4.0
55.0,-0.5,-0.2,44,0,0.0,44,1.0,10,0,2,4,14,0,7.0,0.7,8.242714508319542,0,0.0,0.9162046444478266,1,4.0,0.3077722696149289,0,0.0,1.0,1,7.0,0.46719144463486006,2,11.0
60.0,-0.25,-0.24999999999999997,48,0,0.0,48,1.0,11,0,1,5,16,0,1.0,0.09090909090909091,6.075729100836813,1,1.0,0.49465476580540435,0,5.0,0.1426058021446445,0,0.0,0.952503777221103,0,0.0,0.8197728443676898,1,6.0
65.0,-1.0,-0.44999999999999996,52,0,0.0,52,1.0,12,0,4,5,17,0,15.0,1.25,7.866330903974089,2,11.0,0.5494095879196692,1,3.0,0.0,0,0.0,0.9467843345668395,1,1.0,0.00035529995065710854,4,15.0
70.0,-0.25,-0.49999999999999994,56,0,0.0,56,1.0,15,0,1,5,20,0,10.0,0.6666666666666666,8.390560037070847,1,10.0,0.6191954777022204,0,0.0,1.0,0,0.0,0.008232227835707089,0,0.0,1.0,1,10.0
