step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,2,0,0,0,2,0,0.0,0.0,14.99844663695236,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9614001430042142,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,5,0,0,0,5,0,0.0,0.0,14.521800939454954,0,0.0,0.9743114672814617,0,0.0,0.9944966565863596,0,0.0,0.9717217081924241,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,7,0,0,0,7,0,0.0,0.0,9.885295613167125,0,0.0,0.6655482492830649,0,0.0,0.9200043912447136,0,0.0,0.6334963367206998,0,0.0,1.0,0,0.0
20.0,-1.0,-0.2,16,0,0.0,16,1.0,12,0,4,0,12,0,9.0,0.75,8.78633523642773,2,5.0,0.6883204072797283,0,0.0,1.0,2,4.0,0.30460571470920833,0,0.0,0.9581217350883803,4,9.0
25.0,0.0,-0.2,20,0,0.0,20,1.0,16,0,0,0,16,0,0.0,0.0,9.567686612144538,0,4.0,0.6762532252473135,0,0.0,0.9358911459557537,0,4.0,0.5558745065786495,0,0.0,0.9655124682039219,0,8.0
30.0,-0.25,-0.24999999999999997,24,0,0.0,24,1.0,17,0,1,0,17,0,1.0,0.058823529411764705,9.600687900377647,1,1.0,0.38896817578563664,0,2.0,0.8750009988327904,0,0.0,0.9237082634707868,0,2.0,0.8487580209155521,1,5.0
35.0,-0.25,-0.29999999999999993,28,0,0.0,28,1.0,19,0,1,0,19,0,1.0,0.05263157894736842,9.641591966188729,1,7.0,0.27705739571639637,0,2.0,0.8724020575128861,0,0.0,0.9787678230987797,0,2.0,0.9253175347700241,1,11.0
40.0,-1.25,-0.5499999999999999,32,0,0.0,32,1.0,18,0,5,1,19,0,14.0,0.7777777777777778,6.808826267883893,3,11.0,0.23731401166120164,1,3.0,0.2575747216080417,0,2.0,0.875394430781113,1,4.0,0.5422139390221102,5,20.0
45.0,-0.25,-0.6000000000000001,36,0,0.0,36,1.0,19,0,1,1,20,0,1.0,0.05263157894736842,5.8067359499062166,0,12.0,0.31689462833933935,1,4.0,0.08835155671966893,0,2.0,0.8210024451238108,0,5.0,0.391430061373308,1,23.0
50.0,-0.75,-0.7500000000000001,40,0,0.0,40,1.0,22,0,3,1,23,0,9.0,0.4090909090909091,8.356452417096685,0,0.0,0.6792055650720525,0,3.0,0.8128548397300243,2,6.0,0.2910665709284372,1,5.0,0.33864275340884387,3,14.0
