step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,3,0,0,0,3,0,0.0,0.0,11.754022646085366,0,0.0,1.0,0,0.0,1.0,0,0.0,0.864852661625287,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,3,0,0,0,3,0,0.0,0.0,12.69499100695928,0,0.0,0.9677351000367902,0,0.0,1.0,0,0.0,0.9875940868273718,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,4,0,0,0,4,0,0.0,0.0,8.515738822383957,0,0.0,0.9157430442724579,0,0.0,1.0,0,0.0,0.5523831478882533,0,0.0,1.0,0,0.0
20.0,-0.5,-0.1,16,0,0.0,16,1.0,6,0,2,0,6,0,7.0,1.1666666666666667,8.175261866172487,0,0.0,0.9399648382494407,0,0.0,1.0,2,7.0,0.46977755888216766,0,0.0,1.0,2,7.0
25.0,0.0,-0.1,20,0,0.0,20,1.0,9,0,0,0,9,0,0.0,0.0,9.991842861264235,0,0.0,0.9717747447114172,0,0.0,0.9772023833834756,0,6.0,0.5286141438565044,0,0.0,1.0,0,6.0
30.0,-0.25,-0.14999999999999997,24,0,0.0,24,1.0,12,0,1,0,12,0,1.0,0.08333333333333333,11.079774241988721,1,1.0,0.7054037885108546,0,0.0,0.9607487323735786,0,0.0,0.7585628349614844,0,2.0,0.919727837734921,1,3.0
35.0,-0.25,-0.19999999999999993,28,1,0.03571428571428571,27,0.9642857142857143,15,0,1,0,15,0,2.0,0.13333333333333333,10.22741196892986,0,0.0,0.6674588612675573,0,0.0,0.8989665253038777,1,2.0,0.6219810417063383,0,2.0,0.904235898065666,1,4.0
40.0,0.0,-0.19999999999999993,32,1,0.03125,31,0.96875,17,0,0,0,17,0,0.0,0.0,11.08977327423408,0,0.0,0.7723994714814448,0,2.0,0.881148241778075,0,0.0,0.6613896017067709,0,0.0,0.9226409565191106,0,2.0
45.0,-0.5,-0.29999999999999993,36,1,0.027777777777777776,35,0.9722222222222222,17,0,2,0,17,0,6.0,0.35294117647058826,9.504082112734661,0,0.0,0.7243677688714627,0,2.0,0.7866887360918905,1,5.0,0.33531857062140974,1,1.0,0.48257858879830734,2,8.0
50.0,-0.5,-0.3999999999999999,40,1,0.025,39,0.975,18,0,2,1,19,0,6.0,0.3333333333333333,8.55488262416673,1,4.0,0.6229417705509214,1,4.0,0.5252702302512438,0,2.0,0.5091752643448445,0,0.0,0.7019521913353802,2,10.0
55.0,-0.75,-0.5499999999999999,44,1,0.022727272727272728,43,0.9772727272727273,18,0,3,4,22,0,13.0,0.7222222222222222,8.094689205094351,0,0.0,0.9209662206392792,3,15.0,0.15280402973967214,0,0.0,1.0,0,2.0,0.8696879264518939,3,17.0
60.0,-0.75,-0.7,48,1,0.020833333333333332,47,0.9791666666666666,21,0,3,4,25,0,9.0,0.42857142857142855,8.367423563535302,0,0.0,0.7642044497638745,3,22.0,0.18014896133977293,0,2.0,0.9824450900876909,0,2.0,0.8864252938255398,3,26.0
65.0,-0.5,-0.7999999999999998,52,1,0.019230769230769232,51,0.9807692307692307,20,0,2,5,25,0,7.0,0.35,7.117869904837535,1,5.0,0.4216873972641439,0,15.0,0.40962977178977733,0,2.0,0.8423554052519526,1,4.0,0.2091196389790347,2,26.0
70.0,-1.5,-1.0999999999999999,56,1,0.017857142857142856,55,0.9821428571428571,24,0,6,6,30,0,24.0,1.0,6.4681978609819595,5,22.0,0.3433103869302869,0,3.0,0.5160062881954772,1,4.0,0.3324859602344647,0,4.0,0.15534431874926746,6,33.0
75.0,-1.5,-1.4,60,1,0.016666666666666666,59,0.9833333333333333,25,0,6,7,32,0,36.0,1.44,7.598085816900034,3,32.0,0.2846613406548899,1,5.0,0.47526970087811227,2,14.0,0.576964658004007,0,0.0,1.0,6,51.0
80.0,-1.5,-1.7,64,1,0.015625,63,0.984375,25,0,6,10,35,0,41.0,1.64,8.376275002661286,5,39.0,0.4275973656845621,0,2.0,0.8509799505234044,1,10.0,0.5409717858285394,0,0.0,1.0,6,51.0
85.0,-0.75,-1.8499999999999999,68,1,0.014705882352941176,67,0.9852941176470589,22,0,3,14,36,0,22.0,1.0,8.21259203739011,2,41.0,0.35812680743096803,0,2.0,0.9262603460277913,1,7.0,0.21355836604790313,0,2.0,0.9282950027568492,3,52.0
90.0,-1.0,-2.05,72,2,0.027777777777777776,70,0.9722222222222222,21,0,4,16,37,0,24.0,1.1428571428571428,6.793956986564927,1,21.0,0.3052725474732644,0,2.0,0.4252848775497987,3,21.0,0.4314969496452463,0,2.0,0.9186366932572856,4,46.0
95.0,-1.5,-2.3499999999999996,76,2,0.02631578947368421,74,0.9736842105263158,19,0,6,18,37,0,14.0,0.7368421052631579,4.457836268116259,2,21.0,0.17036748465669316,3,12.0,0.0004629567732064618,0,16.0,0.6333007024601713,1,3.0,0.34930310110755575,6,52.0
100.0,-1.5,-2.649999999999999,80,2,0.025,78,0.975,21,0,6,18,39,0,22.0,1.0476190476190477,6.073622135077932,5,36.0,0.1604224263825549,0,14.0,0.5501694507750776,1,4.0,0.3501248201852622,0,5.0,0.7803849438901348,6,59.0
105.0,-0.5,-2.749999999999999,84,2,0.023809523809523808,82,0.9761904761904762,23,0,2,18,41,0,13.0,0.5652173913043478,8.557028153605895,2,37.0,0.32752867574069583,0,2.0,0.9882380176455601,0,3.0,0.4112193196821943,0,2.0,0.887632781875559,2,44.0
110.0,0.0,-2.749999999999999,88,2,0.022727272727272728,86,0.9772727272727273,24,0,0,18,42,0,0.0,0.0,9.550623479786758,0,15.0,0.5559390666497258,0,0.0,0.9521323740463409,0,2.0,0.5953608147418326,0,2.0,0.11631513611377613,0,19.0
115.0,-1.5,-3.049999999999999,92,3,0.03260869565217391,89,0.967391304347826,24,0,6,20,44,0,17.0,0.7083333333333334,8.026098658674352,2,18.0,0.16834426560820678,0,0.0,0.9646735702583523,1,7.0,0.7078869175963206,3,11.0,0.0011723578449112087,6,36.0
120.0,-2.0,-3.449999999999999,96,4,0.041666666666666664,93,0.96875,20,0,8,26,46,0,39.0,1.95,5.043254103762491,5,41.0,0.15359709662635224,1,2.0,0.6779630634161203,2,13.0,0.0787405404289463,0,11.0,0.1771482247339633,8,67.0
