step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,2,0,0,0,2,0,0.0,0.0,14.95725925026968,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9082647734223561,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,6,0,0,0,6,0,0.0,0.0,13.137337168676217,0,0.0,0.9446956816351522,0,0.0,0.8945641175724779,0,0.0,0.9275728709149109,0,0.0,1.0,0,0.0
20.0,0.0,0.0,16,0,0.0,16,1.0,8,0,0,0,8,0,0.0,0.0,9.919800606721726,0,0.0,0.7078930626594434,0,0.0,0.8910745799248083,0,0.0,0.6217110958711617,0,0.0,1.0,0,0.0
25.0,-0.5,-0.1,20,0,0.0,20,1.0,10,0,2,0,10,0,9.0,0.9,9.123342138837074,1,4.0,0.49393209680782596,0,0.0,1.0,1,5.0,0.6596791144352601,0,0.0,0.8999974605015575,2,9.0
30.0,-0.25,-0.14999999999999997,24,1,0.041666666666666664,23,0.9583333333333334,10,0,1,0,10,0,1.0,0.1,6.114732628277298,1,3.0,0.33321420648524763,0,0.0,1.0,0,0.0,0.23859991527492153,0,0.0,0.8630706076445532,1,3.0
35.0,-0.25,-0.19999999999999993,28,1,0.03571428571428571,27,0.9642857142857143,11,0,1,0,11,0,6.0,0.5454545454545454,10.869623881013878,1,6.0,0.4625586583152442,0,2.0,0.837642146794115,0,0.0,0.5113812925835288,0,2.0,0.9110951182796122,1,10.0
40.0,0.0,-0.19999999999999993,32,1,0.03125,30,0.9375,12,0,0,0,12,0,0.0,0.0,11.475144397189263,0,0.0,0.9069669854904929,0,2.0,0.8148154443222406,0,0.0,0.9433252952894038,0,2.0,0.8510738937010953,0,4.0
45.0,-0.25,-0.2499999999999999,36,1,0.027777777777777776,34,0.9444444444444444,13,0,1,0,13,0,2.0,0.15384615384615385,7.408300552390098,0,0.0,0.6843669145794771,0,2.0,0.11297292943410835,0,2.0,0.9095241759644388,1,4.0,0.39152297194609914,1,8.0
50.0,-1.0,-0.4499999999999999,40,2,0.05,37,0.925,11,0,4,2,13,0,14.0,1.2727272727272727,3.793599747966533,1,4.0,0.4562626915110196,3,12.0,0.0009307390275515632,0,2.0,0.7275949795615021,0,4.0,0.08750316137940699,4,22.0
55.0,-0.75,-0.5999999999999999,44,3,0.06818181818181818,41,0.9318181818181818,13,0,3,2,15,0,11.0,0.8461538461538461,6.863668389941429,1,9.0,0.49329544804216724,0,12.0,0.13617200079169323,2,4.0,0.33552904076756157,0,0.0,0.442654021418278,3,25.0
60.0,-0.75,-0.7499999999999999,48,3,0.0625,45,0.9375,19,0,3,2,21,0,22.0,1.1578947368421053,10.32034278644794,2,16.0,0.6387755935797969,0,0.0,0.9975596613466882,1,6.0,0.6136001847829375,0,0.0,1.0,3,22.0
65.0,-0.5,-0.8499999999999998,52,3,0.057692307692307696,49,0.9423076923076923,19,0,2,3,22,0,30.0,1.5789473684210527,10.149688453205973,1,19.0,0.6780972666709201,0,0.0,0.9992288911679943,1,11.0,0.31144370617861,0,0.0,1.0,2,30.0
70.0,-0.75,-0.9999999999999998,56,3,0.05357142857142857,53,0.9464285714285714,15,0,3,8,23,0,26.0,1.7333333333333334,7.996822343749505,2,25.0,0.4358689226607407,1,1.0,0.0064487547434001055,0,4.0,0.5873183360419676,0,0.0,1.0,3,30.0
75.0,-0.25,-1.0499999999999998,60,3,0.05,57,0.95,14,0,1,10,24,0,1.0,0.07142857142857142,9.323227853423928,1,5.0,0.43036923045678116,0,0.0,1.0,0,2.0,0.8972105009432929,0,2.0,0.8464158583280357,1,9.0
80.0,-0.5,-1.15,64,3,0.046875,61,0.953125,15,0,2,10,25,0,7.0,0.4666666666666667,8.482721980002943,1,6.0,0.5848525075215156,0,2.0,0.8661743306007283,1,3.0,0.16703897985049757,0,4.0,0.9344429202096594,2,15.0
85.0,-0.75,-1.2999999999999998,68,4,0.058823529411764705,64,0.9411764705882353,18,0,3,10,28,0,14.0,0.7777777777777778,8.19209653984506,2,13.0,0.4645412551719272,0,2.0,0.9377583159072898,1,6.0,0.09023585256320221,0,2.0,0.9512178167326415,3,23.0
90.0,-1.0,-1.4999999999999998,72,5,0.06944444444444445,68,0.9444444444444444,19,0,4,10,29,0,29.0,1.5263157894736843,7.041962378410246,4,29.0,0.31047849144900225,0,2.0,0.48150713101915754,0,1.0,0.42614081313575514,0,2.0,0.013101545121978161,4,34.0
95.0,-1.75,-1.8499999999999996,76,6,0.07894736842105263,70,0.9210526315789473,19,0,7,11,30,0,44.0,2.3157894736842106,6.053448080187486,2,35.0,0.25271752894602617,3,12.0,0.23305964195457154,1,3.0,0.0005024548979134984,1,7.0,0.46833048072862465,7,57.0
100.0,-1.5,-2.1499999999999995,80,6,0.075,74,0.925,16,0,6,15,31,0,54.0,3.375,6.330721209836682,4,45.0,0.31069388635073275,1,16.0,0.4367772705336588,1,8.0,0.0,0,0.0,0.9260299583711991,6,69.0
105.0,-0.5,-2.25,84,6,0.07142857142857142,78,0.9285714285714286,16,0,2,16,32,0,15.0,0.9375,8.234447046501792,1,31.0,0.23984442236537346,1,9.0,0.6919214839454257,0,0.0,1.0,0,0.0,1.0,2,40.0
110.0,-0.25,-2.2999999999999994,88,7,0.07954545454545454,81,0.9204545454545454,18,0,1,16,34,0,1.0,0.05555555555555555,10.478106897524373,1,10.0,0.3290732269942052,0,0.0,0.739611933608033,0,2.0,0.9489456542033858,0,0.0,1.0,1,12.0
115.0,-0.75,-2.4499999999999993,92,7,0.07608695652173914,85,0.9239130434782609,19,0,3,19,38,0,8.0,0.42105263157894735,10.513389342629202,2,12.0,0.3071348209394275,1,5.0,0.6733994950923018,0,2.0,0.9131725622527765,0,2.0,0.9744120201726498,3,21.0
120.0,-0.5,-2.5499999999999994,96,7,0.07291666666666667,89,0.9270833333333334,18,0,2,23,41,0,13.0,0.7222222222222222,11.039172468787408,2,22.0,0.6498728751161748,0,2.0,0.8547955157584359,0,0.0,0.8687749630779548,0,2.0,0.9552087635241416,2,26.0
125.0,-0.5,-2.65,100,7,0.07,93,0.93,19,0,2,23,42,0,4.0,0.21052631578947367,7.065001621251316,0,10.0,0.6207332327212666,1,4.0,0.3282751091725569,1,2.0,0.01785008642387136,0,2.0,0.1448526028958802,2,18.0
130.0,-0.75,-2.8,104,7,0.0673076923076923,97,0.9326923076923077,20,0,3,24,44,0,12.0,0.6,8.070503692619058,1,5.0,0.6020439241335547,0,4.0,0.4293685174918265,0,5.0,0.6801023311829922,2,9.0,2.3792306661466144e-05,3,23.0
135.0,0.0,-2.8,108,7,0.06481481481481481,101,0.9351851851851852,19,0,0,27,46,0,0.0,0.0,10.145531962981044,0,1.0,0.6030452665227941,0,0.0,0.9338954968703346,0,2.0,0.8082975195888487,0,9.0,0.8089241645455997,0,12.0
140.0,-0.25,-2.849999999999999,112,7,0.0625,105,0.9375,19,0,1,28,47,0,4.0,0.21052631578947367,10.280509021188209,1,4.0,0.644492354052791,0,2.0,0.887489419672817,0,2.0,0.2691345816493865,0,4.0,0.9406046570556258,1,12.0
145.0,-1.0,-3.0499999999999994,116,8,0.06896551724137931,108,0.9310344827586207,21,0,4,28,49,0,12.0,0.5714285714285714,7.271677981668957,0,0.0,0.5306902807819361,0,2.0,0.8983235217650355,3,12.0,0.006068878939995293,1,4.0,0.27477956821704125,4,18.0
150.0,-1.75,-3.4,120,8,0.06666666666666667,112,0.9333333333333333,22,0,7,30,52,0,25.0,1.1363636363636365,5.98790912259283,1,2.0,0.0004308018832324238,1,3.0,0.41591826898483,1,20.0,0.5397224866181392,4,19.0,0.30518852060097046,7,44.0
155.0,-1.75,-3.75,124,8,0.06451612903225806,116,0.9354838709677419,22,0,7,31,53,0,43.0,1.9545454545454546,6.178558472263625,1,7.0,0.449768662432652,4,17.0,0.058280775115752914,0,7.0,0.8178422389362082,2,29.0,0.1998266102420209,7,60.0
160.0,-2.25,-4.2,128,8,0.0625,120,0.9375,24,0,9,31,55,0,84.0,3.5,5.034523098497329,1,12.0,0.6085405987369022,5,41.0,0.16588443737044797,1,9.0,0.08583444325708627,2,33.0,0.17295160350286606,9,95.0
165.0,-2.25,-4.65,132,8,0.06060606060606061,124,0.9393939393939394,24,0,9,32,56,0,63.0,2.625,5.801506925773033,1,17.0,0.48836714917056395,2,45.0,0.2750338469693137,6,33.0,0.1384033650713867,0,17.0,0.1978212728492177,9,112.0
170.0,-1.75,-5.0,136,8,0.058823529411764705,128,0.9411764705882353,23,0,7,36,59,0,80.0,3.4782608695652173,6.386476878024493,2,25.0,0.0037955791358956405,2,30.0,0.33912220371385515,3,43.0,0.367074459363212,0,0.0,1.0,7,98.0
175.0,-1.0,-5.2,140,8,0.05714285714285714,132,0.9428571428571428,22,0,4,38,60,0,67.0,3.0454545454545454,7.524707813697634,1,30.0,0.122832370885872,0,19.0,0.3993785293570937,3,40.0,0.3478760821036279,0,0.0,1.0,4,89.0
180.0,-0.75,-5.3500000000000005,144,8,0.05555555555555555,136,0.9444444444444444,19,0,3,41,60,0,39.0,2.0526315789473686,8.10133354836409,1,32.0,0.0,0,0.0,0.5241324620980085,2,41.0,0.4400468097215512,0,2.0,0.8747603814734408,3,75.0
185.0,0.0,-5.3500000000000005,148,8,0.05405405405405406,140,0.9459459459459459,19,0,0,44,63,0,0.0,0.0,9.934165148709836,0,0.0,0.884416124637855,0,0.0,1.0,0,11.0,0.5731177265859044,0,4.0,0.8804865320231957,0,15.0
190.0,-0.5,-5.45,152,8,0.05263157894736842,144,0.9473684210526315,19,0,2,46,65,0,3.0,0.15789473684210525,9.505667651084785,0,0.0,0.9754475819422394,0,2.0,0.9568578483357657,1,3.0,0.4922241041700904,1,6.0,0.6659066536344683,2,11.0
195.0,-1.0,-5.65,156,9,0.057692307692307696,147,0.9423076923076923,25,0,4,46,71,0,15.0,0.6,8.309275338863022,0,0.0,0.6776030683564731,0,2.0,0.8619466747378005,1,4.0,0.5906249444318872,3,15.0,0.482171380873594,4,21.0
200.0,-1.5,-5.950000000000001,160,9,0.05625,151,0.94375,26,0,6,46,72,0,21.0,0.8076923076923077,6.4738734590858416,2,6.0,0.5574505355963346,2,5.0,0.4355903375636369,1,7.0,0.33076829622787957,1,18.0,0.2742470982624284,6,36.0
205.0,-0.75,-6.100000000000001,164,9,0.054878048780487805,154,0.9390243902439024,25,0,3,48,73,0,13.0,0.52,6.330491253145055,0,5.0,0.4890150947351383,1,8.0,0.2082236946451023,0,5.0,0.41713582552981376,2,12.0,0.2341950026376697,3,30.0
210.0,-0.75,-6.250000000000002,168,9,0.05357142857142857,158,0.9404761904761905,25,0,3,51,76,0,17.0,0.68,9.161110577863038,2,6.0,0.4923516042528209,1,15.0,0.6777809458607983,0,0.0,0.7437432875845672,0,13.0,0.685550755535929,3,34.0
215.0,0.0,-6.250000000000002,172,9,0.05232558139534884,162,0.9418604651162791,26,0,0,53,79,0,0.0,0.0,11.16543197065774,0,5.0,0.8122046904275217,0,2.0,0.944710461293261,0,0.0,0.9679079726455868,0,4.0,0.8072306215190476,0,11.0
220.0,-0.25,-6.300000000000002,176,9,0.05113636363636364,166,0.9431818181818182,25,0,1,55,80,0,3.0,0.12,10.80027155474716,0,0.0,0.792004782078109,0,0.0,0.9498829721167681,0,2.0,0.9624836389645144,1,5.0,0.6321211364328215,1,7.0
225.0,-1.0,-6.500000000000002,180,9,0.05,170,0.9444444444444444,26,0,4,57,83,0,7.0,0.2692307692307692,8.345370757942918,2,4.0,0.4738733989287488,1,2.0,0.6364351984894668,0,2.0,0.8418246921769191,1,3.0,0.3488684219398505,4,11.0
230.0,-1.5,-6.800000000000002,184,9,0.04891304347826087,174,0.9456521739130435,26,0,6,59,85,0,23.0,0.8846153846153846,6.993212721507921,0,4.0,0.6779603201436083,2,10.0,0.47107089433205157,1,3.0,0.5425808428358235,3,12.0,0.017862451759217853,6,29.0
235.0,-1.75,-7.150000000000002,188,9,0.047872340425531915,178,0.9468085106382979,25,0,7,62,87,0,34.0,1.36,6.3383232092054085,1,2.0,0.4790471834700802,1,15.0,0.5932206502692979,3,13.0,0.21233196616380953,2,22.0,0.0940600834756801,7,52.0
240.0,-0.75,-7.3000000000000025,192,10,0.052083333333333336,181,0.9427083333333334,25,0,3,64,89,0,28.0,1.12,8.705637979831089,1,7.0,0.6098376791266025,1,19.0,0.6494307819480623,1,16.0,0.32687785577691686,0,12.0,0.7045659677838374,3,54.0
245.0,-0.5,-7.400000000000002,196,10,0.05102040816326531,185,0.9438775510204082,23,0,2,66,89,0,13.0,0.5652173913043478,8.334430927177852,1,12.0,0.46041443364441575,0,3.0,0.25439820408585995,1,5.0,0.28022548728385993,0,2.0,0.9229666676483521,2,22.0
250.0,-0.75,-7.5500000000000025,200,11,0.055,187,0.935,25,0,3,67,92,0,26.0,1.04,7.964790789197545,2,21.0,0.5001361297679068,1,5.0,0.39789897844664035,0,0.0,1.0,0,2.0,0.35531462760964005,3,28.0
255.0,-1.5,-7.850000000000002,204,11,0.05392156862745098,191,0.9362745098039216,22,0,6,71,93,0,43.0,1.9545454545454546,7.586157475307299,2,31.0,0.6303995313545157,1,3.0,0.38980722876078117,0,0.0,1.0,3,14.0,0.19332891869111402,6,48.0
260.0,-0.5,-7.950000000000002,208,11,0.052884615384615384,195,0.9375,22,0,2,74,96,0,12.0,0.5454545454545454,8.007553314413602,0,12.0,0.5920383907571747,1,7.0,0.4184247531350702,0,0.0,0.9719105382368137,1,21.0,0.4913212326786763,2,40.0
265.0,-1.0,-8.15,212,11,0.05188679245283019,199,0.9386792452830188,20,0,4,78,98,0,23.0,1.15,8.352709397286413,2,9.0,0.5126605355908944,2,14.0,0.44953808321961825,0,2.0,0.9425383321670688,0,9.0,0.48345505932887206,4,34.0
270.0,-2.0,-8.549999999999999,216,12,0.05555555555555555,202,0.9351851851851852,22,0,8,78,100,0,56.0,2.5454545454545454,6.262493647572669,3,23.0,0.24215597715910417,3,26.0,0.23788818800660755,0,2.0,0.8842271846558911,2,16.0,0.02348265978256596,8,67.0
275.0,-2.5,-9.049999999999999,220,13,0.05909090909090909,206,0.9363636363636364,22,0,10,80,102,0,69.0,3.1363636363636362,4.371477021651704,5,44.0,0.14175731890458654,0,16.0,0.4018275819875766,1,3.0,0.4938951969589087,4,33.0,0.18099031337562255,10,96.0
280.0,-1.75,-9.399999999999999,224,13,0.05803571428571429,210,0.9375,22,0,7,81,103,0,50.0,2.272727272727273,5.250742507616112,3,51.0,0.2551853728484027,1,4.0,0.4936129251138086,2,12.0,0.11136672519441396,1,33.0,0.32483952480113687,7,100.0
285.0,-1.5,-9.7,228,13,0.05701754385964912,214,0.9385964912280702,24,0,6,81,105,0,54.0,2.25,7.739888066993076,2,31.0,0.48836535816809074,0,2.0,0.7616970535699762,2,16.0,0.07878486832844918,2,25.0,0.00012992405153327348,6,74.0
290.0,-0.75,-9.85,232,13,0.05603448275862069,218,0.9396551724137931,23,0,3,83,106,0,20.0,0.8695652173913043,9.034097387348538,1,14.0,0.2151939131675273,0,2.0,0.9615473996502044,2,19.0,0.0,0,8.0,0.6902730930590361,3,43.0
