step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,1,0,0,0,1,0,0.0,0.0,15.352617,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,1,0,0,0,1,0,0.0,0.0,15.221874469032892,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9914840231494664,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,3,0,0,0,3,0,0.0,0.0,10.86521691838995,0,0.0,0.9194769291605767,0,0.0,1.0,0,0.0,0.4071326836470777,0,0.0,1.0,0,0.0
20.0,-0.25,-0.05,16,0,0.0,16,1.0,4,0,1,0,4,0,2.0,0.5,10.326905961196218,0,0.0,0.9654200367034317,0,0.0,1.0,1,2.0,0.00031662313419304224,0,0.0,1.0,1,2.0
25.0,0.0,-0.05,20,0,0.0,20,1.0,7,0,0,0,7,0,0.0,0.0,10.805701417155793,0,0.0,0.6659987624186868,0,0.0,0.9532404928810343,0,0.0,0.9269387885916708,0,0.0,1.0,0,0.0
30.0,-0.25,-0.10000000000000002,24,0,0.0,24,1.0,7,0,1,0,7,0,4.0,0.5714285714285714,10.78749824253238,1,4.0,0.27308347262339494,0,0.0,0.9357494886507738,0,0.0,0.9358931957501969,0,2.0,0.9037877277716581,1,6.0
35.0,0.0,-0.10000000000000002,28,0,0.0,28,1.0,7,0,0,0,7,0,0.0,0.0,9.159904182932399,0,1.0,0.25837518549666066,0,0.0,1.0,0,0.0,0.5030063429007595,0,2.0,0.9210442205878611,0,3.0
40.0,-0.5,-0.2,32,0,0.0,32,1.0,10,0,2,0,10,0,7.0,0.7,9.478144647443166,0,0.0,1.0,0,2.0,0.9238401282860027,1,5.0,0.13123250202210418,1,4.0,0.6462315366563074,2,11.0
45.0,-0.25,-0.24999999999999997,36,0,0.0,36,1.0,13,0,1,0,13,0,1.0,0.07692307692307693,9.729481597390127,0,0.0,0.9594619519236085,0,2.0,0.886362965041668,0,2.0,0.5682483433087624,1,1.0,0.3116545149471202,1,5.0
50.0,-0.75,-0.4,40,0,0.0,40,1.0,16,0,3,0,16,0,10.0,0.625,9.214262138397913,0,0.0,0.9544932732165701,1,3.0,0.36390191966802676,0,0.0,0.9570100464107245,2,9.0,1.9666741124518673e-05,3,12.0
55.0,-1.25,-0.65,44,0,0.0,44,1.0,21,0,5,0,21,0,17.0,0.8095238095238095,7.283279416192217,1,1.0,0.6300552881543832,4,18.0,0.0062369250305480605,0,0.0,0.7223199833363315,0,6.0,0.22150306771685718,5,25.0
60.0,-1.5,-0.9500000000000001,48,0,0.0,48,1.0,20,0,6,3,23,0,37.0,1.85,5.8531326665479,3,11.0,0.4459526624835649,2,30.0,0.25559314639051894,1,5.0,0.383917237193331,0,0.0,1.0,6,46.0
65.0,-1.75,-1.3000000000000003,52,0,0.0,52,1.0,20,0,7,3,23,0,62.0,3.1,5.251303385157461,5,31.0,0.20965061139075467,2,33.0,0.3037389311572469,0,5.0,0.08052603615852762,0,2.0,0.8452336508775898,7,71.0
70.0,-1.25,-1.5500000000000003,56,0,0.0,56,1.0,21,0,5,5,26,0,25.0,1.1904761904761905,6.765116247252918,5,45.0,0.04884517806252705,0,18.0,0.4472539783997275,0,0.0,0.830855344787009,0,4.0,0.9223975948431165,5,67.0
75.0,-1.0,-1.7500000000000002,60,0,0.0,60,1.0,24,0,4,5,29,0,37.0,1.5416666666666667,9.595686258869131,3,41.0,0.46806360326619656,1,6.0,0.621882943945181,0,0.0,0.9451919952859773,0,2.0,0.9232596516080879,4,49.0
80.0,-0.75,-1.9000000000000001,64,0,0.0,64,1.0,27,0,3,5,32,0,6.0,0.2222222222222222,8.803418316298265,2,37.0,0.6100316004992629,0,2.0,0.7344696813340547,0,0.0,0.828455084714432,1,3.0,0.3330155309126221,3,42.0
85.0,-1.5,-2.1999999999999997,68,0,0.0,68,1.0,29,0,6,8,37,0,22.0,0.7586206896551724,7.764958615843016,3,24.0,0.6175640176467301,1,3.0,0.11900655295392593,1,5.0,0.6859926858746695,1,9.0,0.5000461321717745,6,41.0
90.0,-0.75,-2.3499999999999996,72,0,0.0,72,1.0,28,0,3,9,37,0,16.0,0.5714285714285714,7.686121014244053,2,20.0,0.3872031122469293,0,3.0,0.12911128764897636,1,10.0,0.6792290510391146,0,2.0,0.8600534818154618,3,35.0
95.0,-0.75,-2.4999999999999996,76,0,0.0,76,1.0,28,0,3,10,38,0,8.0,0.2857142857142857,6.378824185829692,2,11.0,0.20660367211123035,0,3.0,0.8322410099165359,0,2.0,0.30248050769302426,1,3.0,0.021903945518528936,3,19.0
100.0,-1.5,-2.7999999999999994,80,0,0.0,80,1.0,26,0,6,12,38,0,19.0,0.7307692307692307,6.689960495408774,2,20.0,0.20434042223380847,0,3.0,0.8830506803202267,4,16.0,0.0007808543643899785,0,4.0,0.6648282683152178,6,43.0
105.0,-1.25,-3.0499999999999994,84,0,0.0,84,1.0,25,0,5,16,41,0,24.0,0.96,7.760024114488444,4,22.0,0.3448606482472937,0,3.0,0.6442090876515513,1,23.0,0.4458092460741188,0,2.0,0.9182077007416158,5,50.0
110.0,-1.25,-3.3,88,0,0.0,88,1.0,25,0,5,18,43,0,17.0,0.68,7.1740864326186875,2,26.0,0.4829748143067347,2,10.0,0.24133900611068052,0,8.0,0.6954221972665138,1,3.0,0.03628365198977675,5,47.0
115.0,-0.5,-3.4000000000000004,92,0,0.0,92,1.0,25,0,2,20,45,0,8.0,0.32,7.445570780096043,1,14.0,0.40428042373252215,1,12.0,0.5137656186926248,0,2.0,0.5554974163752225,0,1.0,0.2482256316324611,2,29.0
120.0,-1.25,-3.6500000000000004,96,0,0.0,96,1.0,26,0,5,21,47,0,18.0,0.6923076923076923,7.374238646684862,1,11.0,0.2505473252476927,1,8.0,0.7876545192081917,3,12.0,0.18910336035784683,0,0.0,1.0,5,31.0
125.0,-1.25,-3.9000000000000004,100,0,0.0,100,1.0,24,0,5,24,48,0,22.0,0.9166666666666666,6.562986535213564,4,24.0,0.32753464680237926,0,2.0,0.33789881677467115,1,19.0,0.45662190807274344,0,0.0,1.0,5,45.0
130.0,-1.0,-4.1000000000000005,104,0,0.0,104,1.0,22,0,4,27,49,0,18.0,0.8181818181818182,6.851799343941813,1,22.0,0.27147823173803093,2,10.0,0.23683748331826215,1,10.0,0.5330701959374965,0,2.0,0.8846046673130923,4,44.0
135.0,0.0,-4.1000000000000005,108,0,0.0,108,1.0,23,0,0,29,52,0,0.0,0.0,7.901365860425635,0,7.0,0.5586533159403753,0,12.0,0.622068485948407,0,2.0,0.4019302423585298,0,2.0,0.911510183100638,0,23.0
140.0,-1.0,-4.300000000000001,112,0,0.0,112,1.0,25,0,4,30,55,0,14.0,0.56,9.42465175558504,0,0.0,0.7435328230106157,1,7.0,0.8155228475477239,2,10.0,0.5810436123736089,1,5.0,0.4305487845204938,4,22.0
145.0,-0.5,-4.4,116,0,0.0,116,1.0,27,0,2,33,60,0,4.0,0.14814814814814814,8.55225930042107,1,3.0,0.6973809314699998,0,2.0,0.5910660857768119,1,7.0,0.66198479304622,0,3.0,0.5658304288818397,2,15.0
150.0,-1.5,-4.7,120,0,0.0,120,1.0,26,0,6,35,61,0,26.0,1.0,6.958995418308675,1,8.0,0.6136598949439558,3,13.0,0.1855116955161399,2,7.0,0.39141760817178234,0,4.0,0.6801842328994474,6,32.0
155.0,-2.0,-5.1,124,0,0.0,124,1.0,25,0,8,36,61,0,34.0,1.36,5.045949616393237,2,17.0,0.3204048622724596,4,24.0,0.04662780929239422,1,8.0,0.12694465971296776,1,9.0,0.6886664022189501,8,58.0
160.0,-1.5,-5.3999999999999995,128,0,0.0,128,1.0,23,0,6,40,63,0,41.0,1.7826086956521738,6.220272424240392,5,35.0,0.1492301377836681,1,19.0,0.42560956268008177,0,1.0,0.5114413699177003,0,4.0,0.6852475104074368,6,59.0
165.0,-1.75,-5.749999999999999,132,0,0.0,132,1.0,25,0,7,40,65,0,42.0,1.68,6.898601380854505,2,43.0,0.38536535274318373,2,18.0,0.3991592722725541,0,0.0,1.0,3,12.0,0.5378388397584486,7,73.0
170.0,-1.0,-5.949999999999999,136,0,0.0,136,1.0,24,0,4,41,65,0,47.0,1.9583333333333333,7.4338242165577455,1,34.0,0.33197579833895374,3,34.0,0.4778038644974247,0,0.0,1.0,0,14.0,0.5573763895177299,4,82.0
175.0,-1.25,-6.199999999999999,140,0,0.0,140,1.0,21,0,5,44,65,0,44.0,2.0952380952380953,5.698123968098569,2,35.0,0.02576511881782463,0,27.0,0.5077120321581384,0,0.0,1.0,3,13.0,0.30037160136197166,5,75.0
180.0,-1.75,-6.55,144,0,0.0,144,1.0,22,0,7,44,66,0,60.0,2.727272727272727,5.40705553923381,3,50.0,4.695415938487701e-06,1,5.0,0.3433331390543771,0,0.0,1.0,3,20.0,0.10167888932411935,7,75.0
185.0,-1.0,-6.75,148,0,0.0,148,1.0,21,0,4,45,66,0,54.0,2.5714285714285716,7.140093938151167,1,51.0,0.13468208245711819,1,1.0,0.10494389426104901,0,0.0,0.9157147557773898,2,19.0,0.28885062329857203,4,71.0
190.0,-1.25,-6.999999999999999,152,0,0.0,152,1.0,18,0,5,49,67,0,61.0,3.388888888888889,8.028706067313053,1,48.0,0.0,3,14.0,0.48123633006852073,0,0.0,0.933413099664322,1,13.0,0.3706091689687263,5,75.0
195.0,-0.75,-7.1499999999999995,156,0,0.0,156,1.0,15,0,3,53,68,0,60.0,4.0,8.264717379130278,1,53.0,0.0,0,15.0,0.6540049362016418,1,1.0,0.0021828379251874887,1,11.0,0.4745917188321835,3,80.0
200.0,-0.75,-7.3,160,0,0.0,160,1.0,13,0,3,55,68,0,65.0,5.0,8.458582972222848,1,58.0,0.0,1,3.0,0.5102961793815382,1,6.0,0.0,0,0.0,1.0,3,67.0
205.0,-0.25,-7.35,164,0,0.0,164,1.0,11,0,1,57,68,0,1.0,0.09090909090909091,9.169346911656318,0,0.0,1.0,1,1.0,0.1545890558364797,0,0.0,1.0,0,0.0,1.0,1,1.0
210.0,-0.25,-7.3999999999999995,168,0,0.0,168,1.0,9,0,1,60,69,0,6.0,0.6666666666666666,10.787805882144744,0,0.0,0.9560291219648782,1,6.0,0.0,0,2.0,0.9051799250762521,0,4.0,0.8673391652150153,1,12.0
215.0,0.0,-7.3999999999999995,172,0,0.0,172,1.0,9,0,0,63,72,0,0.0,0.0,12.245643972078405,0,0.0,0.9385259537121564,0,0.0,0.9431664349300167,0,2.0,0.9794923567473224,0,4.0,0.9497318547887348,0,6.0
220.0,-0.25,-7.449999999999999,176,0,0.0,176,1.0,9,0,1,63,72,0,1.0,0.1111111111111111,7.5152033001930505,0,0.0,0.5659468585273538,0,0.0,0.9317476263551315,1,3.0,0.5010475913720044,0,2.0,0.031003017310925796,1,5.0
225.0,-0.75,-7.6,180,0,0.0,180,1.0,9,0,3,63,72,0,11.0,1.2222222222222223,4.149801611462048,1,3.0,0.005057218164743184,0,0.0,0.20892738345521575,0,0.0,0.3526873975639588,2,10.0,0.00015832769152224413,3,13.0
230.0,-0.5,-7.699999999999999,184,0,0.0,184,1.0,8,0,2,64,72,0,7.0,0.875,5.548044012156707,0,3.0,0.30631739416600257,1,4.0,5.8611938249962083e-05,1,3.0,4.444525215865519e-05,0,6.0,0.21070867414008543,2,16.0
235.0,-0.25,-7.749999999999999,188,0,0.0,188,1.0,8,0,1,65,73,0,9.0,1.125,10.722819554145126,0,0.0,0.9904897273151404,1,9.0,0.0,0,2.0,0.8449320345523369,0,0.0,1.0,1,11.0
240.0,0.0,-7.749999999999999,192,0,0.0,192,1.0,8,0,0,66,74,0,0.0,0.0,12.521515742902448,0,0.0,0.9698970417883237,0,0.0,1.0,0,2.0,0.8339459392720783,0,2.0,0.9376463156493581,0,4.0
245.0,-0.25,-7.799999999999999,196,0,0.0,196,1.0,7,0,1,68,75,0,1.0,0.14285714285714285,9.750219319705703,0,0.0,0.9807294159799701,0,0.0,1.0,1,3.0,0.33383529400631623,0,4.0,0.9080220523301337,1,7.0
250.0,-0.25,-7.849999999999999,200,0,0.0,200,1.0,11,0,1,68,79,0,2.0,0.18181818181818182,9.368059904273906,0,0.0,0.8580284188411353,0,0.0,0.9479298446085507,0,2.0,0.5400296988298487,1,6.0,0.46176690109538043,1,8.0
255.0,-0.5,-7.949999999999998,204,0,0.0,204,1.0,11,0,2,68,79,0,2.0,0.18181818181818182,8.71967022244716,1,1.0,0.4777525377123057,0,0.0,0.9442318588571901,0,0.0,0.9950628130430869,1,3.0,0.0066719573108054075,2,4.0
260.0,-1.0,-8.15,208,0,0.0,208,1.0,11,0,4,68,79,0,11.0,1.0,5.438659960489703,1,4.0,0.11068099411947885,1,2.0,0.0,1,1.0,0.007496696763074857,1,8.0,0.0,4,15.0
265.0,-0.5,-8.249999999999998,212,0,0.0,212,1.0,10,0,2,70,80,0,14.0,1.4,8.603540656845775,1,7.0,0.0,1,9.0,0.6113233628762056,0,0.0,0.9264916279483736,0,0.0,1.0,2,16.0
270.0,0.0,-8.249999999999998,216,0,0.0,216,1.0,8,0,0,72,80,0,0.0,0.0,10.789081260281932,0,0.0,1.0,0,2.0,0.8798334487637707,0,0.0,0.9192985332779714,0,2.0,0.9926874324036143,0,4.0
275.0,0.0,-8.249999999999998,220,0,0.0,220,1.0,11,0,0,72,83,0,0.0,0.0,10.146318133064783,0,0.0,1.0,0,2.0,0.3651551024710117,0,2.0,0.9217617362750808,0,4.0,0.9572635070873581,0,8.0
