step,reward,scaled_training_reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0.0,4,0,0.0,4,1.0,2,0,0,0,2,0,0.0,0.0,14.604229740655091,0,0.0,0.965006808371295,0,0.0,0.9409440982690538,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,0.0,8,0,0.0,8,1.0,3,0,0,0,3,0,0.0,0.0,13.50940323866381,0,0.0,0.9346906877482174,0,0.0,0.9470370823730149,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,0.0,12,0,0.0,12,1.0,5,0,0,0,5,0,0.0,0.0,10.145387111013386,0,0.0,0.4842320769597395,0,0.0,0.9554412224238426,0,0.0,0.9639980027942726,0,0.0,0.9647449083025899,0,0.0
20.0,-0.25,-0.05000000000000001,16,0,0.0,16,1.0,6,0,1,0,6,0,5.0,0.8333333333333334,10.309334012329886,1,5.0,0.4642014000396696,0,0.0,0.9980100231499592,0,0.0,0.9169467547525545,0,0.0,0.9459948318081168,1,5.0
25.0,0.0,-0.05000000000000001,20,0,0.0,20,1.0,11,0,0,0,11,0,0.0,0.0,10.469265514514431,0,0.0,0.9817162202387404,0,0.0,0.8919529119694318,0,0.0,0.6694848330685164,0,0.0,1.0,0,0.0
30.0,-0.25,-0.10000000000000002,24,0,0.0,24,1.0,12,0,1,0,12,0,5.0,0.4166666666666667,11.822582318966633,0,0.0,1.0,0,2.0,0.8920205938203378,1,5.0,0.7222483103261905,0,0.0,0.9544072671733231,1,7.0
35.0,0.0,-0.10000000000000002,28,0,0.0,28,1.0,13,0,0,1,14,0,0.0,0.0,9.024959644348353,0,0.0,0.9952023902037268,0,2.0,0.8206153770498353,0,0.0,0.19896038983609415,0,0.0,0.9258818892208079,0,2.0
40.0,-0.5,-0.20000000000000004,32,0,0.0,32,1.0,16,0,2,1,17,0,6.0,0.375,9.79467427937999,0,0.0,0.8684245801124577,1,3.0,0.49203454814908437,1,5.0,0.24669050071805074,0,2.0,0.920278800218035,2,10.0
45.0,-0.5,-0.3,36,0,0.0,36,1.0,19,0,2,1,20,0,4.0,0.21052631578947367,9.880863052852153,1,3.0,0.7633039532689551,0,2.0,0.528675560993723,1,1.0,0.5009697763615379,0,2.0,0.8898448756608149,2,8.0
50.0,-1.0,-0.49999999999999994,40,1,0.025,39,0.975,20,0,4,1,21,0,18.0,0.9,7.646572200432821,2,10.0,0.3880368986336605,1,2.0,0.0005606276585875643,1,6.0,0.6498875852501964,0,2.0,0.2767024441600286,4,20.0
55.0,-1.5,-0.8,44,1,0.022727272727272728,43,0.9772727272727273,22,0,6,3,25,0,18.0,0.8181818181818182,7.093319095986427,3,17.0,0.3916024869490091,0,0.0,1.0,0,0.0,0.8978558031874512,3,12.0,0.001845215058355378,6,29.0
60.0,-0.75,-0.9500000000000001,48,1,0.020833333333333332,47,0.9791666666666666,20,0,3,7,27,0,23.0,1.15,8.916607640416677,3,23.0,0.4085575041134787,0,0.0,1.0,0,2.0,0.9130749216142305,0,16.0,0.63679221985718,3,41.0
65.0,-0.75,-1.0999999999999999,52,1,0.019230769230769232,51,0.9807692307692307,22,0,3,7,29,0,5.0,0.22727272727272727,9.375666280993553,3,26.0,0.3504307916223351,0,0.0,0.9341333298437938,0,2.0,0.8424684401869214,0,4.0,0.9633519544821594,3,32.0
70.0,-1.0,-1.2999999999999998,56,1,0.017857142857142856,55,0.9821428571428571,24,0,4,7,31,0,14.0,0.5833333333333334,8.73114900581676,2,14.0,0.5383481485992127,0,2.0,0.8232380190958338,1,4.0,0.12683063149213844,1,4.0,0.6091430361958884,4,24.0
