step,reward,pressure_fallback_actions,pressure_override_actions,total_agent_decisions,fallback_rate,override_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,-4.0,0,4,84,0.0,0.047619047619047616,30,0,16,7,37,0,323.0,10.766666666666667,4.6798202044875135,4,57.0,0.2757990058842233,4,135.0,0.3206149663441164,6,106.0,0.2809231604844701,2,92.0,0.0,16,390.0
110.0,-4.75,0,6,88,0.0,0.06818181818181818,30,0,19,9,39,0,416.0,13.866666666666667,3.365613867245093,5,82.0,0.19891255262173002,5,159.0,0.26263177688554823,7,140.0,0.22618698109132204,2,102.0,0.0,19,483.0
115.0,-4.75,0,8,92,0.0,0.08695652173913043,33,0,19,10,43,0,268.0,8.121212121212121,3.006659370328155,7,113.0,0.2902502360242768,5,140.0,0.1009248486408115,5,130.0,0.21242934837728125,2,112.0,0.0,19,495.0
120.0,-3.25,0,9,96,0.0,0.09375,35,0,13,10,45,0,232.0,6.628571428571429,5.0774034700597355,6,138.0,0.2697546477702829,1,63.0,0.2798862683655173,4,61.0,0.22918888064651374,2,124.0,0.5549830994372339,13,386.0
125.0,-3.75,0,10,100,0.0,0.1,37,0,15,10,47,0,298.0,8.054054054054054,5.965486322868828,7,166.0,0.20707969586117855,0,15.0,0.643634985739191,6,86.0,0.11365537947063434,2,134.0,0.5840367691160697,15,401.0
130.0,-3.75,0,12,104,0.0,0.11538461538461539,37,0,15,12,49,0,289.0,7.8108108108108105,5.191021894253353,4,150.0,0.25704639185425804,0,4.0,0.8110039423510335,8,124.0,0.10505573826200665,3,146.0,0.44543465251616576,15,424.0
135.0,-3.0,0,13,108,0.0,0.12037037037037036,38,0,12,14,52,0,209.0,5.5,4.340196006404441,1,87.0,0.39330892333259393,0,2.0,0.34339785269597156,6,128.0,0.2717955314784178,5,168.0,0.22369320361343895,12,385.0
140.0,-3.75,0,15,112,0.0,0.13392857142857142,39,0,15,14,53,0,216.0,5.538461538461538,4.137854463375825,1,52.0,0.4031764308857233,3,12.0,0.3063216182149427,2,108.0,0.4029886011108927,9,208.0,0.15399399431251456,15,380.0
145.0,-5.5,0,17,116,0.0,0.14655172413793102,43,0,22,14,57,0,153.0,3.558139534883721,3.5976713624209227,4,63.0,0.2696469883994626,4,31.0,0.4399141944084619,5,127.0,0.12360198166367616,9,166.0,0.2133477939068563,22,387.0
150.0,-6.25,0,20,120,0.0,0.16666666666666666,44,0,25,14,58,0,204.0,4.636363636363637,3.178965968962319,6,89.0,0.11784048420874296,4,51.0,0.41418465006106153,11,166.0,0.0007398778840797163,4,84.0,0.16789785694061543,25,390.0
155.0,-5.5,0,21,124,0.0,0.1693548387096774,46,0,22,14,60,0,170.0,3.6956521739130435,3.1872003328414404,7,124.0,0.036635045555678133,3,51.0,0.20419441532627217,8,176.0,0.16845723314843364,4,103.0,0.14507054057170843,22,454.0
160.0,-5.5,0,22,128,0.0,0.171875,44,0,22,16,60,0,203.0,4.613636363636363,3.7554512436701644,5,112.0,0.05628598506363807,5,39.0,0.1466903547769924,5,152.0,0.25511301265865294,7,133.0,0.06446866367975691,22,436.0
165.0,-4.25,0,23,132,0.0,0.17424242424242425,44,0,17,18,62,0,173.0,3.9318181818181817,4.311675486161523,1,50.0,0.3791368732640934,2,35.0,0.08385164164140174,7,184.0,0.24881099799824016,7,159.0,0.036748818492365186,17,428.0
170.0,-5.0,0,26,136,0.0,0.19117647058823528,41,0,20,22,63,0,245.0,5.975609756097561,4.919210285002148,1,43.0,0.30209955766455693,1,21.0,0.29262762945751625,10,233.0,0.2901193660090451,8,180.0,0.24612467128910762,20,477.0
175.0,-5.0,0,29,140,0.0,0.20714285714285716,39,0,20,25,64,0,203.0,5.205128205128205,2.979169446251665,3,54.0,0.3834113261471847,2,20.0,0.3134776581724081,9,232.0,0.06696887745802572,6,183.0,0.1508548423751812,20,489.0
180.0,-4.25,0,33,144,0.0,0.22916666666666666,40,0,17,26,66,0,127.0,3.175,4.375706858244612,4,70.0,0.40262282194769367,2,30.0,0.3134728138872739,8,190.0,0.09401079363301373,3,147.0,0.30529036826442174,17,437.0
185.0,-2.5,0,35,148,0.0,0.23648648648648649,39,0,10,28,67,0,97.0,2.4871794871794872,4.442028674961057,4,90.0,0.2250628276772055,1,20.0,0.39188725643359135,5,158.0,0.1633113481724878,0,153.0,0.3536615447976815,10,421.0
190.0,-3.75,0,35,152,0.0,0.23026315789473684,41,0,15,29,70,0,104.0,2.5365853658536586,4.542102255351561,5,103.0,0.259426479913884,1,23.0,0.40786550234657254,4,124.0,0.23122202022482083,5,166.0,0.17534283590707359,15,416.0
195.0,-6.25,0,36,156,0.0,0.23076923076923078,39,0,25,31,70,0,208.0,5.333333333333333,2.6774918425844083,6,132.0,0.16709386068055476,2,31.0,0.3290120794473735,7,153.0,0.11787526565430953,10,206.0,0.0046310802961926365,25,522.0
200.0,-7.5,0,39,160,0.0,0.24375,37,0,30,34,71,0,271.0,7.324324324324325,1.512790452859849,5,117.0,0.03609895527195782,2,41.0,0.48996684558606163,10,196.0,0.0001258301585557781,13,269.0,0.00011058589665164993,30,623.0
205.0,-5.75,0,41,164,0.0,0.25,37,0,23,36,73,0,309.0,8.35135135135135,2.6704663020045123,1,48.0,0.24235612116591393,2,51.0,0.39835721547768455,10,248.0,0.2088953749728056,10,282.0,0.03139156027359876,23,629.0
210.0,-4.75,0,43,168,0.0,0.25595238095238093,37,0,19,36,73,0,328.0,8.864864864864865,3.1713176157291567,1,44.0,0.0947481382975332,3,64.0,0.2821764735026356,10,298.0,0.1642844710505407,5,231.0,0.14035212250554527,19,637.0
215.0,-6.0,0,43,172,0.0,0.25,41,0,24,36,77,0,415.0,10.121951219512194,4.248179777315299,4,59.0,0.3223048661081061,3,72.0,0.31599991232446273,13,355.0,0.06766503498896782,4,147.0,0.24653472996612816,24,633.0
220.0,-7.0,0,44,176,0.0,0.25,41,0,28,38,79,0,547.0,13.341463414634147,3.3993628519738075,4,79.0,0.3078400018364631,4,91.0,0.35161754656099403,14,425.0,0.07338706102964887,6,170.0,0.008505325248323679,28,765.0
225.0,-8.25,0,44,180,0.0,0.24444444444444444,39,0,33,41,80,0,699.0,17.923076923076923,1.8014450902504933,5,100.0,0.12490103926144491,5,111.0,0.16562731298956598,16,500.0,0.04506067660676795,7,204.0,5.758143742436064e-05,33,915.0
230.0,-6.75,0,47,184,0.0,0.2554347826086957,41,0,27,43,84,0,623.0,15.195121951219512,2.2516443098817285,5,125.0,0.23648684556515034,2,70.0,0.21989568954005545,13,502.0,0.07447063938836603,7,239.0,1.1490984338448678e-06,27,936.0
235.0,-5.5,0,48,188,0.0,0.2553191489361702,41,0,22,44,85,0,575.0,14.024390243902438,3.638585374710423,6,155.0,0.1372651815760116,0,24.0,0.522978396570341,9,446.0,0.10224675003622213,7,278.0,0.41070419561972277,22,903.0
240.0,-4.75,0,49,192,0.0,0.2552083333333333,43,0,19,44,87,0,517.0,12.023255813953488,4.050568256044028,8,190.0,0.10312266251133076,0,0.0,0.7238457128136604,7,438.0,0.1220328585013531,4,257.0,0.43695038063311714,19,885.0
245.0,-4.75,0,50,196,0.0,0.25510204081632654,43,0,19,44,87,0,530.0,12.325581395348838,3.5740829411534234,5,206.0,0.16751830293065165,0,0.0,0.9440887417388891,10,483.0,0.03226384002345571,4,137.0,0.313403079584457,19,826.0
250.0,-5.5,0,51,200,0.0,0.255,45,0,22,44,89,0,461.0,10.244444444444444,3.7456198392650486,4,205.0,0.2931155828102348,0,2.0,0.8370205200272282,10,466.0,0.031691276587802186,8,166.0,0.13206564092150913,22,839.0
255.0,-6.0,0,54,204,0.0,0.2647058823529412,45,0,24,46,91,0,408.0,9.066666666666666,4.214192353588652,4,219.0,0.17257255786012884,0,2.0,0.8853798367845872,7,377.0,0.18856928710736234,13,220.0,0.0027640935154842066,24,818.0
260.0,-7.0,0,56,208,0.0,0.2692307692307692,45,0,28,48,93,0,428.0,9.511111111111111,3.0091936851202994,5,241.0,0.15480147550818477,1,4.0,0.4914315727776856,9,417.0,0.1391589761903481,13,234.0,0.025149150378841325,28,896.0
265.0,-6.5,0,60,212,0.0,0.2830188679245283,44,0,26,50,94,0,331.0,7.5227272727272725,2.3008626277527884,2,193.0,0.35568333682567443,4,17.0,0.007337573645361167,12,472.0,0.004934379030468648,8,173.0,0.10148178489674495,26,855.0
270.0,-5.5,0,60,216,0.0,0.2777777777777778,47,0,22,51,98,0,322.0,6.851063829787234,4.183852834489825,0,66.0,0.6793788957717478,4,31.0,0.1694487762387269,13,539.0,0.14928714121836706,5,183.0,0.15017300496773336,22,819.0
275.0,-5.75,0,62,220,0.0,0.2818181818181818,47,0,23,52,99,0,334.0,7.1063829787234045,3.8383400449154323,3,74.0,0.25535379926158164,2,30.0,0.34882128940387525,10,523.0,0.21750779988422367,8,218.0,0.06421090376011925,23,845.0
280.0,-6.75,0,62,224,0.0,0.2767857142857143,47,0,27,55,102,0,257.0,5.468085106382978,3.13607437916347,7,97.0,0.1220246285937263,4,43.0,0.09290493776927237,8,447.0,0.21942379937680984,8,234.0,0.16579820777438353,27,821.0
285.0,-6.75,0,65,228,0.0,0.2850877192982456,46,0,27,56,102,0,332.0,7.217391304347826,4.064375457279603,7,132.0,0.11882755033153139,5,67.0,8.771144249177218e-06,7,365.0,0.22156363638767146,8,220.0,0.35505890422420155,27,784.0
290.0,-6.0,0,69,232,0.0,0.2974137931034483,48,0,24,58,106,0,315.0,6.5625,3.7294645570787783,8,168.0,0.20010766217958156,5,92.0,0.2307262953266001,5,302.0,0.16226154601770512,6,221.0,0.2465364376879133,24,783.0
295.0,-4.0,0,69,236,0.0,0.2923728813559322,49,0,16,60,109,0,204.0,4.163265306122449,4.543364687261259,5,183.0,0.36020969152969945,3,94.0,0.40783057674010165,4,185.0,0.10774732727959002,4,180.0,0.1262264639766986,16,642.0
300.0,-5.75,0,70,240,0.0,0.2916666666666667,48,0,23,61,109,0,300.0,6.25,4.523179414136443,5,189.0,0.287300096602788,4,95.0,0.3876665572982412,7,214.0,0.039308052429800504,7,177.0,0.0879778393060234,23,675.0
305.0,-7.5,0,72,244,0.0,0.29508196721311475,47,0,30,63,110,0,348.0,7.404255319148936,3.4034277801676804,4,121.0,0.050100004246331716,6,120.0,0.37523104368330035,10,260.0,0.08283218873079158,10,222.0,0.0011253843186263318,30,723.0
310.0,-4.75,0,74,248,0.0,0.29838709677419356,40,0,19,70,110,0,196.0,4.9,3.1531732113397957,1,65.0,0.23703035746459208,3,97.0,0.19173713694704528,7,257.0,0.30378225901297506,8,227.0,0.03175688231119988,19,646.0
315.0,-2.75,0,74,252,0.0,0.29365079365079366,43,0,11,70,113,0,116.0,2.697674418604651,5.88810524098792,1,33.0,0.1625012932231577,2,36.0,0.282087661396427,4,213.0,0.39145463242763706,4,221.0,0.41469074159102154,11,503.0
320.0,-4.75,0,75,256,0.0,0.29296875,47,0,19,71,118,0,195.0,4.148936170212766,4.755528084037608,3,46.0,0.3270633396885628,3,24.0,0.3593105090519364,7,240.0,0.23550730026491257,6,245.0,0.33141548189059655,19,555.0
325.0,-7.25,0,76,260,0.0,0.2923076923076923,47,0,29,72,119,0,320.0,6.808510638297872,2.617742267980076,3,61.0,0.33965734074491954,3,39.0,0.2668113708748036,12,294.0,0.12446365852748287,11,286.0,0.1369455924767612,29,680.0
330.0,-9.0,0,79,264,0.0,0.29924242424242425,47,0,36,74,121,0,406.0,8.638297872340425,1.2070755821417072,3,76.0,0.3358514812264702,4,57.0,0.19964097349137505,16,366.0,0.0014770291369043584,13,292.0,0.0255420699372923,36,791.0
335.0,-8.75,0,82,268,0.0,0.30597014925373134,49,0,35,74,123,0,529.0,10.795918367346939,2.265458891793532,4,94.0,0.3385144111463343,4,77.0,0.25143344686816665,17,450.0,1.6681937172753103e-05,10,243.0,0.07303925052969602,35,864.0
340.0,-7.75,0,84,272,0.0,0.3088235294117647,50,0,31,74,124,0,546.0,10.92,2.3750078960864376,6,120.0,0.1068966138956916,2,67.0,0.26220523728944345,17,535.0,0.053397903856246605,6,246.0,0.11203190211950602,31,968.0
345.0,-7.25,0,86,276,0.0,0.3115942028985507,49,0,29,75,124,0,545.0,11.122448979591837,2.6457926721217957,8,155.0,7.61228053277023e-05,1,23.0,0.1734420102568289,15,574.0,0.020344131804296697,5,207.0,0.12367800923602125,29,959.0
350.0,-6.25,0,88,280,0.0,0.3142857142857143,49,0,25,77,126,0,517.0,10.551020408163266,3.5369067467005273,5,174.0,0.16325662593347237,3,37.0,0.0,10,558.0,0.14822959486495726,7,182.0,0.21144249961608788,25,951.0
355.0,-4.5,0,90,284,0.0,0.31690140845070425,48,0,18,80,128,0,393.0,8.1875,5.283390787204401,4,171.0,0.3452725826666404,3,54.0,0.5027856746377096,6,452.0,0.206173089050023,5,172.0,0.3311701873605575,18,849.0
360.0,-3.5,0,91,288,0.0,0.3159722222222222,46,0,14,83,129,0,246.0,5.3478260869565215,5.6583345799399245,4,182.0,0.1823017732271259,2,40.0,0.7109253956544871,3,339.0,0.1633465630143426,5,154.0,0.1700191570923259,14,715.0
365.0,-5.5,0,92,292,0.0,0.3150684931506849,47,0,22,85,132,0,297.0,6.319148936170213,4.445429257094936,6,207.0,0.14152799934483143,2,48.0,0.46639730041805666,8,369.0,0.10795340022678361,6,139.0,0.04056885284050202,22,763.0
370.0,-5.75,0,93,296,0.0,0.3141891891891892,45,0,23,88,133,0,368.0,8.177777777777777,4.820632945528281,5,228.0,0.2735647751250874,4,64.0,0.18624493371171685,12,424.0,0.02643357685608637,2,93.0,0.19907765764161336,23,809.0
375.0,-5.75,0,94,300,0.0,0.31333333333333335,45,0,23,93,138,0,436.0,9.688888888888888,4.715183864212733,5,253.0,0.3677408678854435,4,86.0,0.35159573793244814,10,442.0,0.1448341009315107,4,110.0,0.06972901452430898,23,891.0
380.0,-5.0,0,95,304,0.0,0.3125,42,0,20,98,140,0,296.0,7.0476190476190474,3.7487480384471845,2,182.0,0.2240818372113042,5,111.0,0.3081971466962077,6,404.0,0.18893635938057318,7,141.0,0.2071840702316348,20,838.0
385.0,-4.0,0,96,308,0.0,0.3116883116883117,42,0,16,100,142,0,190.0,4.523809523809524,3.847105482581712,0,54.0,0.43839159648454534,4,90.0,0.2429156709521313,7,436.0,0.25050688268844573,5,139.0,0.26115329130989934,16,719.0
390.0,-5.0,0,98,312,0.0,0.3141025641025641,42,0,20,100,142,0,244.0,5.809523809523809,2.948645943687616,2,21.0,0.25517226602157306,2,46.0,0.1567981767519644,9,477.0,0.15584786469172715,7,143.0,0.17247067204643288,20,687.0
395.0,-5.75,0,100,316,0.0,0.31645569620253167,42,0,23,100,142,0,273.0,6.5,3.1844436080502154,4,38.0,0.023633472037217242,2,22.0,0.30294156036805,12,489.0,0.026334448436428542,5,130.0,0.3956851944122464,23,679.0
400.0,-4.0,0,102,320,0.0,0.31875,43,0,16,102,145,0,278.0,6.465116279069767,4.6767162471916075,5,62.0,0.15905180683171224,2,32.0,0.0,9,471.0,0.20895291496356241,0,85.0,0.49839645744637023,16,650.0
405.0,-4.0,0,104,324,0.0,0.32098765432098764,44,0,16,102,146,0,241.0,5.4772727272727275,3.7916494231473234,5,87.0,0.2696822418841166,2,42.0,0.0,6,386.0,0.13784901770734145,3,94.0,0.3194258357746683,16,609.0
410.0,-5.25,0,106,328,0.0,0.3231707317073171,47,0,21,104,151,0,215.0,4.574468085106383,3.427583236169695,5,112.0,0.24626356480097572,2,52.0,0.49044851914352156,3,174.0,0.23084088418399612,11,134.0,0.051899900666923716,21,472.0
415.0,-6.5,0,108,332,0.0,0.3253012048192771,50,0,26,105,155,0,269.0,5.38,3.826411212247703,4,111.0,0.27500122562308976,2,62.0,0.6363525149467332,6,199.0,0.2086264830461139,14,186.0,0.022059836336298672,26,558.0
420.0,-6.5,0,110,336,0.0,0.3273809523809524,48,0,26,107,155,0,362.0,7.541666666666667,3.6622213868401556,4,130.0,0.1862314815439131,2,74.0,0.5277304364764964,11,246.0,0.05472106215327503,9,213.0,0.08291201850865425,26,663.0
425.0,-6.0,0,112,340,0.0,0.32941176470588235,47,0,24,109,156,0,315.0,6.702127659574468,3.187903462914392,4,150.0,0.0024331937828854337,2,46.0,0.39367238245534186,11,274.0,0.09092545477992489,7,209.0,0.10319348225287421,24,679.0
430.0,-5.0,0,113,344,0.0,0.32848837209302323,50,0,20,111,161,0,280.0,5.6,5.083142252023368,5,175.0,0.4149886451209595,4,26.0,0.2675181042451508,6,273.0,0.17007764550681304,5,168.0,0.3049707596383089,20,642.0
435.0,-5.0,0,113,348,0.0,0.32471264367816094,48,0,20,113,161,0,342.0,7.125,4.321003214940586,4,190.0,0.45096532638661013,5,48.0,0.008352194036516554,6,280.0,0.11668146656003385,5,162.0,0.1975730147389304,20,680.0
440.0,-6.75,0,113,352,0.0,0.3210227272727273,46,0,27,116,162,0,463.0,10.065217391304348,2.8425534441409637,5,213.0,0.2140722031791986,6,79.0,0.13520849130893148,8,314.0,0.11586298017897088,8,197.0,0.08472281570872384,27,803.0
445.0,-7.75,0,114,356,0.0,0.3202247191011236,44,0,31,121,165,0,572.0,13.0,1.896629459120504,7,244.0,0.1181463484691132,4,95.0,0.3710672285497368,12,365.0,0.058128613069699214,8,204.0,0.0402101869864933,31,908.0
450.0,-6.5,0,115,360,0.0,0.3194444444444444,46,0,26,121,167,0,596.0,12.956521739130435,3.4192244538947945,7,279.0,0.18261199379223741,4,106.0,0.4150858050119968,10,315.0,0.016806403813708754,5,188.0,0.12616675092425783,26,888.0
455.0,-6.0,0,117,364,0.0,0.32142857142857145,49,0,24,121,170,0,468.0,9.551020408163266,4.5006478049691125,5,230.0,0.35408641162721977,6,131.0,0.13872069412960414,8,259.0,0.092066113531916,5,187.0,0.12787949456338288,24,807.0
460.0,-5.75,0,118,368,0.0,0.32065217391304346,50,0,23,123,173,0,422.0,8.44,4.416742069805514,1,117.0,0.41120071315818263,8,166.0,0.10977249050585619,6,260.0,0.29278504769875124,8,221.0,0.0018572668458341109,23,764.0
465.0,-3.5,0,119,372,0.0,0.31989247311827956,45,0,14,129,174,0,260.0,5.777777777777778,4.474152668372264,1,43.0,0.2875602515376976,5,159.0,0.15711278399603282,2,214.0,0.46695819384571907,6,231.0,0.2559376986078697,14,647.0
470.0,-3.25,0,119,376,0.0,0.31648936170212766,43,0,13,131,174,0,232.0,5.395348837209302,4.44328490540363,3,54.0,0.053182912502304495,1,94.0,0.33986159480015643,5,230.0,0.18856091484844964,4,228.0,0.45193220265483314,13,606.0
475.0,-5.5,0,119,380,0.0,0.3131578947368421,46,0,22,131,177,0,322.0,7.0,5.126794837947332,6,80.0,0.14361710906831354,1,33.0,0.7262722747677558,10,268.0,0.07698744452640337,5,239.0,0.3781626179351193,22,620.0
480.0,-6.5,0,121,384,0.0,0.3151041666666667,48,0,26,132,180,0,397.0,8.270833333333334,3.615731365381961,6,110.0,0.3368873953936442,2,28.0,0.3136904500691856,9,257.0,0.10452746228279393,9,273.0,0.17089497439978343,26,668.0
485.0,-6.75,0,124,388,0.0,0.31958762886597936,47,0,27,135,182,0,329.0,7.0,2.9569025466042826,6,140.0,0.34473432498056394,4,46.0,0.09092144703755752,7,218.0,0.12371285529704452,10,257.0,0.07248364741490511,27,661.0
490.0,-6.25,0,127,392,0.0,0.3239795918367347,48,0,25,135,183,0,301.0,6.270833333333333,3.4753945263217627,5,125.0,0.3383100416370084,5,68.0,0.00014181984609979331,7,243.0,0.009934774577330038,8,169.0,0.12115098047691439,25,605.0
495.0,-5.25,0,128,396,0.0,0.32323232323232326,49,0,21,137,186,0,273.0,5.571428571428571,4.253836274162655,4,79.0,0.2712706046122509,2,51.0,0.27604793393836696,9,289.0,0.2580177200746944,6,137.0,0.1285450841608558,21,556.0
500.0,-5.75,0,128,400,0.0,0.32,46,0,23,141,187,0,361.0,7.8478260869565215,3.950868810761373,6,45.0,0.02228874547709207,1,25.0,0.5316574217890383,9,334.0,0.3439634298738205,7,167.0,0.08160654776377102,23,571.0
505.0,-6.75,0,128,404,0.0,0.31683168316831684,49,0,27,143,192,0,413.0,8.428571428571429,3.225540279249361,8,84.0,0.24705736996062042,1,17.0,0.13052751562174614,10,384.0,0.2376265949707816,8,169.0,0.03922762092320955,27,654.0
510.0,-7.5,0,132,408,0.0,0.3235294117647059,47,0,30,145,192,0,417.0,8.872340425531915,2.0889735795867472,8,124.0,0.11408179249250507,2,24.0,0.00026250962577964264,11,370.0,0.0375997904900797,9,155.0,0.04856559969121959,30,673.0
515.0,-6.5,0,136,412,0.0,0.3300970873786408,48,0,26,147,195,0,291.0,6.0625,3.407632950513381,7,141.0,0.19024660631411275,2,34.0,0.0,11,306.0,0.13473260525590208,6,143.0,0.2597031573033382,26,624.0
520.0,-3.25,0,140,416,0.0,0.33653846153846156,48,0,13,149,197,0,130.0,2.7083333333333335,5.085519465333556,4,98.0,0.16205811448313864,2,46.0,0.5571940358700858,6,254.0,0.1826901390219878,1,111.0,0.5103548910135752,13,509.0
525.0,-2.0,0,141,420,0.0,0.3357142857142857,49,0,8,151,200,0,81.0,1.653061224489796,6.094881199182345,1,68.0,0.3260412542209227,2,54.0,0.5984531000550412,3,224.0,0.2815060080587409,2,115.0,0.28392882709941825,8,461.0
530.0,-3.5,0,141,424,0.0,0.33254716981132076,49,0,14,152,201,0,140.0,2.857142857142857,6.43420866750915,1,27.0,0.6055779214290643,2,64.0,0.6171648327872918,7,237.0,0.18128027304847016,4,133.0,0.004194488927263766,14,461.0
535.0,-6.0,0,142,428,0.0,0.3317757009345794,48,0,24,155,203,0,242.0,5.041666666666667,4.820476771727384,2,21.0,0.5597905557369549,3,75.0,0.5013866535717141,13,292.0,0.0069616640864601275,6,162.0,4.162551273481617e-05,24,550.0
540.0,-6.75,0,145,432,0.0,0.33564814814814814,43,0,27,162,205,0,322.0,7.488372093023256,2.7946614114623753,3,31.0,0.3877610846842601,5,95.0,0.24871174539559274,13,291.0,0.07681494022787098,6,192.0,0.0,27,609.0
545.0,-5.0,0,148,436,0.0,0.3394495412844037,44,0,20,164,208,0,290.0,6.590909090909091,3.0167932274881353,3,46.0,0.4029016678167571,6,116.0,0.1252157173274588,8,242.0,0.14217310667988706,3,178.0,0.2983725422446761,20,582.0
