step,reward,pressure_fallback_actions,pressure_override_actions,total_agent_decisions,fallback_rate,override_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0,4,0.0,0.0,3,0,0,0,3,0,0.0,0.0,13.141582720921392,0,0.0,0.9353932473865034,0,0.0,0.9900063103066844,0,0.0,0.9894071238112162,0,0.0,1.0,0,0.0
10.0,0.0,0,0,8,0.0,0.0,5,0,0,0,5,0,0.0,0.0,12.80192681889569,0,0.0,0.9715045597273679,0,0.0,0.9797752897951607,0,0.0,0.9595145157795081,0,0.0,1.0,0,0.0
15.0,-0.25,0,0,12,0.0,0.0,7,0,1,0,7,0,1.0,0.14285714285714285,9.833525413783795,0,0.0,0.7715500245816653,1,1.0,0.5007309289126612,0,0.0,1.0,0,0.0,0.9675884632604606,1,1.0
20.0,-0.5,0,0,16,0.0,0.0,8,0,2,0,8,0,10.0,1.25,8.341452425678952,1,4.0,0.7486711674276835,1,6.0,0.005571700657855435,0,0.0,1.0,0,0.0,0.98032527870565,2,10.0
25.0,-1.0,0,0,20,0.0,0.0,10,0,4,0,10,0,26.0,2.6,6.14151101996826,2,10.0,0.2630110978718829,2,16.0,0.31286809457134196,0,0.0,0.9663654095739439,0,0.0,0.5350761671084495,4,26.0
30.0,-1.5,0,0,24,0.0,0.0,12,0,6,0,12,0,54.0,4.5,6.602850286492957,3,25.0,0.23759621024768862,2,26.0,0.4695400713138739,0,0.0,0.9680290866020238,1,3.0,3.473824994654218e-05,6,54.0
35.0,-1.5,0,0,28,0.0,0.0,15,0,6,0,15,0,84.0,5.6,6.4065697609152155,3,40.0,0.24406827849759352,2,36.0,0.386703295698133,0,0.0,0.9131601545459538,1,8.0,0.0,6,84.0
40.0,-2.25,0,0,32,0.0,0.0,18,0,9,0,18,0,125.0,6.944444444444445,5.515501628439388,4,59.0,0.3266108933773366,3,51.0,0.3491239045471178,1,2.0,0.4950677193023908,1,13.0,0.4729541562242716,9,125.0
45.0,-2.25,0,0,36,0.0,0.0,23,0,9,0,23,0,167.0,7.260869565217392,6.555639022922213,4,79.0,0.4240720006840899,4,70.0,0.3029262255623914,0,2.0,0.7828696760342408,1,18.0,0.6188974559955422,9,169.0
50.0,-3.0,0,0,40,0.0,0.0,24,0,12,0,24,0,220.0,9.166666666666666,4.810315182392129,4,99.0,0.3112632249343304,6,97.0,0.17287016003173872,0,0.0,0.7106688570705216,2,24.0,0.21143817723655842,12,220.0
55.0,-3.0,0,1,44,0.0,0.022727272727272728,25,0,12,0,25,0,193.0,7.72,3.2643513568044726,4,119.0,0.038651750099469875,5,90.0,0.1602770172984948,0,0.0,0.35174958277470486,3,36.0,0.00031398123596686737,12,245.0
60.0,-2.75,0,2,48,0.0,0.041666666666666664,25,0,11,1,26,0,204.0,8.16,4.725950110231355,5,144.0,0.1591293075307069,1,50.0,0.21366205447251677,2,7.0,0.3029150446879762,3,55.0,0.5650396972900598,11,256.0
65.0,-1.5,0,3,52,0.0,0.057692307692307696,26,0,6,2,28,0,106.0,4.076923076923077,6.0641910285152205,2,117.0,0.26900715013258336,1,38.0,0.34578087999434176,0,5.0,0.662891550487404,3,70.0,0.5756444569836381,6,230.0
