step,reward,pressure_fallback_actions,pressure_override_actions,total_agent_decisions,fallback_rate,override_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
230.0,-3.25,3,36,184,0.016304347826086956,0.1956521739130435,36,0,13,55,91,0,178.0,4.944444444444445,5.934580238443001,0,53.0,0.569036182745268,4,159.0,0.38277090150240967,4,130.0,0.18604865302836632,5,127.0,0.14984721498455733,13,469.0
235.0,-4.5,3,36,188,0.015957446808510637,0.19148936170212766,35,0,18,58,93,0,260.0,7.428571428571429,4.836602513401894,1,18.0,0.47387855496430714,6,189.0,0.4081011973342857,4,150.0,0.2880271460069202,7,158.0,0.00013780682582785,18,515.0
240.0,-4.75,3,36,192,0.015625,0.1875,36,0,19,60,96,0,308.0,8.555555555555555,2.7003218535159377,3,30.0,0.2609075120559687,8,224.0,0.13771353655368151,4,163.0,0.30147619687998806,4,159.0,0.058717742702025115,19,576.0
245.0,-5.75,3,37,196,0.015306122448979591,0.18877551020408162,38,0,23,60,98,0,358.0,9.421052631578947,3.4947257364487,6,55.0,0.242065317984985,9,223.0,0.030222928620471684,5,186.0,0.36335286385292903,3,154.0,0.17770427836109898,23,618.0
250.0,-4.75,3,39,200,0.015,0.195,40,0,19,60,100,0,359.0,8.975,4.57259451874865,4,60.0,0.35315704141353377,5,164.0,0.123181930791471,7,218.0,0.19942924196435008,3,164.0,0.41410479168555897,19,606.0
255.0,-4.5,3,39,204,0.014705882352941176,0.19117647058823528,39,0,18,62,101,0,406.0,10.41025641025641,4.30704495448347,1,35.0,0.27890162442343186,6,191.0,0.22162973337695294,8,254.0,0.13689540700319056,3,179.0,0.45199151403155086,18,659.0
260.0,-4.75,3,40,208,0.014423076923076924,0.19230769230769232,38,0,19,64,102,0,282.0,7.421052631578948,2.5892818169462597,2,37.0,0.268063673176289,8,227.0,0.15395559488677873,6,203.0,0.12510893709548393,3,194.0,0.06423456151913547,19,661.0
265.0,-6.25,3,40,212,0.014150943396226415,0.18867924528301888,38,0,25,65,103,0,326.0,8.578947368421053,2.498569735279182,5,55.0,0.24305870865314144,12,279.0,0.00343650303419882,2,95.0,0.25756279290452816,6,222.0,0.28614997443164686,25,651.0
270.0,-6.0,3,41,216,0.013888888888888888,0.18981481481481483,41,0,24,65,106,0,403.0,9.829268292682928,2.9039926328201626,6,84.0,0.3508961862973247,13,343.0,1.1977733065209292e-06,2,85.0,0.2832660848440945,3,237.0,0.28038616512036807,24,749.0
275.0,-6.75,3,41,220,0.013636363636363636,0.18636363636363637,44,0,27,65,109,0,476.0,10.818181818181818,3.4197559109290534,7,117.0,0.318854464173681,10,338.0,0.027108143000588336,5,92.0,0.15897762313191213,5,244.0,0.012005162614226331,27,791.0
280.0,-5.0,3,44,224,0.013392857142857142,0.19642857142857142,45,0,20,65,110,0,363.0,8.066666666666666,4.6390997694107154,8,156.0,0.28423944792562467,7,281.0,0.12508642763675842,2,76.0,0.06714921573630181,3,185.0,0.30759934010457457,20,698.0
285.0,-4.0,3,46,228,0.013157894736842105,0.20175438596491227,43,0,16,69,112,0,279.0,6.488372093023256,5.08731048480225,11,205.0,0.14040102993276493,5,238.0,0.028720730683329983,0,27.0,0.35423748158044077,0,28.0,0.7090619479549646,16,498.0
290.0,-3.75,3,46,232,0.01293103448275862,0.19827586206896552,43,0,15,71,114,0,214.0,4.976744186046512,4.237294456564127,11,250.0,0.03207424509189483,2,167.0,0.2628302243807917,0,10.0,0.35924084465706146,2,33.0,0.35450661521284843,15,460.0
295.0,-5.25,3,47,236,0.012711864406779662,0.19915254237288135,42,0,21,72,114,0,293.0,6.976190476190476,3.677232753970434,9,280.0,0.07489867600127481,3,178.0,0.19179178110222703,2,21.0,0.5769308869898303,7,59.0,0.021676100300389106,21,538.0
300.0,-6.0,3,48,240,0.0125,0.2,39,0,24,76,115,0,283.0,7.256410256410256,2.246447846656547,8,273.0,0.04098050550921564,5,199.0,0.012400654179510496,0,11.0,0.7132007855260539,11,110.0,0.00021100871868055414,24,593.0
305.0,-6.0,3,49,244,0.012295081967213115,0.20081967213114754,40,0,24,77,117,0,248.0,6.2,3.4926039359880945,5,209.0,0.18867122821174148,7,234.0,0.2913364046598591,1,3.0,0.48488201389194713,11,167.0,0.19607996067382968,24,613.0
310.0,-5.0,3,51,248,0.012096774193548387,0.2056451612903226,41,0,20,77,118,0,261.0,6.365853658536586,2.804375092299382,2,208.0,0.27959926185005757,7,269.0,0.29467386749812546,3,13.0,0.025947079851462596,8,185.0,0.07708809609328901,20,675.0
315.0,-5.25,3,52,252,0.011904761904761904,0.20634920634920634,41,0,21,77,118,0,237.0,5.780487804878049,3.031004313553486,5,199.0,0.17372102553191604,6,242.0,0.05104053927817089,4,35.0,0.2827790093783771,6,170.0,0.09313699390652386,21,646.0
320.0,-5.25,3,53,256,0.01171875,0.20703125,41,0,21,77,118,0,304.0,7.414634146341464,3.7602313829456997,8,232.0,0.004666243977034518,4,145.0,0.13796888416980582,3,45.0,0.3350323371529144,6,196.0,0.10047598258321125,21,618.0
325.0,-6.75,3,53,260,0.011538461538461539,0.20384615384615384,41,0,27,79,120,0,427.0,10.414634146341463,3.3758704159956805,9,276.0,0.15230344997004266,4,159.0,0.13021609036867268,5,64.0,0.010092583490773228,9,238.0,0.08544123369307814,27,737.0
330.0,-5.25,3,53,264,0.011363636363636364,0.20075757575757575,42,0,21,82,124,0,353.0,8.404761904761905,4.252455900848811,6,297.0,0.3494110308013747,4,178.0,0.19296288754333385,3,63.0,0.21937736882458525,8,244.0,0.04026420911899346,21,782.0
335.0,-4.5,3,54,268,0.011194029850746268,0.20149253731343283,40,0,18,84,124,0,389.0,9.725,5.48594145780572,6,310.0,0.20528593712010362,4,198.0,0.123960311514869,0,26.0,0.641178624052536,8,176.0,1.8963326120699934e-06,18,710.0
340.0,-4.25,3,57,272,0.011029411764705883,0.20955882352941177,38,0,17,87,125,0,337.0,8.868421052631579,4.566014218006467,6,272.0,0.03510730200580445,5,220.0,1.753586215002893e-05,1,17.0,0.5290877140699363,5,170.0,0.04200310666018716,17,679.0
345.0,-2.0,3,60,276,0.010869565217391304,0.21739130434782608,37,0,8,91,128,0,66.0,1.7837837837837838,6.137778315019046,2,163.0,0.2889016188770638,2,158.0,0.4294562227688069,4,31.0,0.26338464353659835,0,110.0,0.2698484789548842,8,462.0
350.0,-1.75,3,60,280,0.010714285714285714,0.21428571428571427,36,0,7,94,130,0,45.0,1.25,7.348932211231351,1,110.0,0.4493732926882859,0,41.0,0.6721959687437951,6,59.0,0.21447107330569193,0,79.0,0.5213688177873916,7,289.0
355.0,-3.75,3,61,284,0.01056338028169014,0.2147887323943662,36,0,15,97,133,0,113.0,3.138888888888889,5.97152523226559,3,116.0,0.4218043583253972,2,46.0,0.3714977768226485,7,96.0,0.3141338519715584,3,91.0,0.40411059229827434,15,349.0
360.0,-5.0,3,62,288,0.010416666666666666,0.2152777777777778,36,0,20,99,135,0,209.0,5.805555555555555,3.5619160546415305,4,136.0,0.27555567740326586,3,60.0,0.3890534810950971,9,138.0,0.12908571879118844,4,111.0,0.0634737562596682,20,445.0
365.0,-6.75,3,62,292,0.010273972602739725,0.21232876712328766,39,0,27,99,138,0,335.0,8.58974358974359,2.820172382891647,5,161.0,0.23174414193527207,3,75.0,0.4346891048252231,12,192.0,0.0017895068419568254,7,143.0,0.00039231026895133434,27,571.0
370.0,-7.0,3,63,296,0.010135135135135136,0.21283783783783783,38,0,28,101,139,0,459.0,12.078947368421053,1.9872208163883345,7,194.0,0.1564334966832682,4,93.0,0.23828195869309915,13,257.0,0.0,4,163.0,0.057435539136005354,28,707.0
375.0,-7.75,3,64,300,0.01,0.21333333333333335,38,0,31,103,141,0,608.0,16.0,2.0043311300969235,8,232.0,0.17206381585205566,6,119.0,0.1360720373326165,13,322.0,5.989235023356749e-07,4,169.0,0.0,31,842.0
380.0,-8.5,3,66,304,0.009868421052631578,0.21710526315789475,40,0,34,103,143,0,770.0,19.25,1.8710520849758487,10,277.0,0.21360907824323555,7,151.0,0.00039162074040837526,13,387.0,0.0,4,189.0,0.0,34,1004.0
385.0,-7.25,3,67,308,0.00974025974025974,0.21753246753246752,40,0,29,105,145,0,782.0,19.55,1.779989453226209,8,300.0,0.1667821120429055,4,118.0,0.04633564557394076,13,452.0,0.066198406182863,4,209.0,0.0,29,1079.0
390.0,-6.5,3,67,312,0.009615384615384616,0.21474358974358973,42,0,26,106,148,0,848.0,20.19047619047619,3.667667588945852,9,306.0,0.2600217965535959,0,57.0,0.3538548707739995,13,519.0,0.18586470200924374,4,231.0,0.3204209284413584,26,1113.0
395.0,-6.25,3,68,316,0.00949367088607595,0.21518987341772153,43,0,25,106,149,0,848.0,19.72093023255814,2.914994662360492,7,259.0,0.14982807622967012,0,39.0,0.15582872626210817,14,586.0,0.13146511958725884,4,251.0,0.43412287414415573,25,1135.0
400.0,-7.5,3,68,320,0.009375,0.2125,44,0,30,106,150,0,877.0,19.931818181818183,2.0964134147358817,4,153.0,0.12358003420572945,3,50.0,0.41518488672357395,18,666.0,0.08134052065626468,5,272.0,0.13992753949772171,30,1141.0
405.0,-8.5,4,69,324,0.012345679012345678,0.21296296296296297,45,0,34,106,151,0,1018.0,22.622222222222224,1.5645236833306475,5,175.0,0.2110654710585188,3,65.0,0.435946627001683,19,758.0,0.0011509000960030393,7,302.0,0.0044705252182863425,34,1300.0
410.0,-8.5,4,70,328,0.012195121951219513,0.21341463414634146,45,0,34,106,151,0,977.0,21.711111111111112,0.9274092342488662,8,210.0,0.09589362022949613,4,83.0,0.05718649561853877,17,776.0,0.017569228849345867,5,326.0,0.042069520974906446,34,1395.0
415.0,-7.5,4,72,332,0.012048192771084338,0.21686746987951808,47,0,30,106,153,0,846.0,18.0,2.7896612340931712,11,260.0,0.1354912024721014,3,98.0,0.0433787853784091,12,704.0,0.0663814912978062,4,334.0,0.12545559760091837,30,1396.0
420.0,-5.75,4,73,336,0.011904761904761904,0.21726190476190477,50,0,23,106,156,0,647.0,12.94,4.262744494232898,8,274.0,0.17853231918039675,3,108.0,0.0,8,677.0,0.1405723957024368,4,349.0,0.0,23,1408.0
425.0,-5.5,4,74,340,0.011764705882352941,0.21764705882352942,49,0,22,110,159,0,577.0,11.775510204081632,5.1106705339256555,9,276.0,0.14432977823963136,3,123.0,0.23670381998158943,6,581.0,0.298365329369872,4,371.0,0.39419364187882594,22,1351.0
430.0,-5.25,4,75,344,0.011627906976744186,0.2180232558139535,46,0,21,115,161,0,540.0,11.73913043478261,3.2673943989717826,8,249.0,0.11827672513767558,3,138.0,0.3844381280135326,6,474.0,0.171722479872606,4,391.0,0.3124384889168763,21,1252.0
435.0,-5.25,4,75,348,0.011494252873563218,0.21551724137931033,45,0,21,116,161,0,509.0,11.311111111111112,3.267320093967961,4,189.0,0.20346487345087128,4,156.0,0.44979020343685877,7,371.0,0.15015594235867355,6,417.0,0.012946140634285468,21,1133.0
440.0,-3.5,5,75,352,0.014204545454545454,0.21306818181818182,48,0,14,116,164,0,261.0,5.4375,4.413489097981455,1,147.0,0.373581499238819,4,176.0,0.4232173275657966,4,271.0,0.1920119448632738,5,339.0,0.03153698080696808,14,933.0
445.0,-3.75,5,76,356,0.014044943820224719,0.21348314606741572,48,0,15,118,166,0,193.0,4.020833333333333,5.059365518849395,5,144.0,0.3242593581284417,6,202.0,0.1409833404024469,4,228.0,0.28082040803788244,0,139.0,0.381564267444784,15,713.0
450.0,-6.5,5,78,360,0.013888888888888888,0.21666666666666667,48,0,26,120,168,0,292.0,6.083333333333333,2.8242337661091086,7,174.0,0.01659401319763526,9,240.0,0.10073788096393621,8,256.0,0.17548899700216705,2,142.0,0.2789442572674151,26,812.0
455.0,-7.75,5,80,364,0.013736263736263736,0.21978021978021978,48,0,31,122,170,0,274.0,5.708333333333333,1.5123186886515645,9,216.0,0.1000388566516948,6,206.0,0.12884800421713297,12,308.0,0.08495182405092892,4,159.0,0.04265133880292484,31,889.0
460.0,-8.5,5,82,368,0.01358695652173913,0.22282608695652173,49,0,34,123,172,0,353.0,7.204081632653061,2.06095790150143,9,261.0,0.17525266749120588,4,93.0,0.23963390730678247,14,306.0,0.037413070896335276,7,191.0,0.1767765961848544,34,851.0
465.0,-8.25,5,84,372,0.013440860215053764,0.22580645161290322,51,0,33,123,174,0,450.0,8.823529411764707,2.5871156023804973,9,306.0,0.18860844967678586,5,115.0,0.11851981564170844,11,280.0,0.07915546953025228,8,230.0,0.23841960092721443,33,931.0
470.0,-7.75,6,85,376,0.015957446808510637,0.22606382978723405,54,0,31,123,177,0,449.0,8.314814814814815,2.5738028852347474,8,285.0,0.2578224847853842,8,147.0,0.0008077527715357249,10,332.0,0.06527598280007811,5,144.0,0.12540452240571792,31,908.0
475.0,-7.0,6,86,380,0.015789473684210527,0.22631578947368422,56,0,28,125,181,0,414.0,7.392857142857143,3.5972686407384384,4,198.0,0.36437140829137166,8,189.0,0.25460886340722094,14,396.0,0.010278021008273193,2,103.0,0.16134760197433823,28,886.0
480.0,-7.0,6,88,384,0.015625,0.22916666666666666,55,0,28,126,181,0,426.0,7.745454545454545,2.6269736748636308,6,225.0,0.18470531977731847,5,188.0,0.2150061426911036,13,410.0,0.01827101032131339,4,93.0,0.116048901238388,28,916.0
485.0,-7.25,6,89,388,0.015463917525773196,0.22938144329896906,55,0,29,128,183,0,434.0,7.890909090909091,3.0113019868553095,10,271.0,0.10170978974685889,5,172.0,0.1997345362421506,8,375.0,0.08344688175455489,6,121.0,0.36758486505889326,29,939.0
490.0,-7.75,6,90,392,0.015306122448979591,0.22959183673469388,55,0,31,130,185,0,402.0,7.3090909090909095,2.81832712215712,14,339.0,0.06128195200468928,4,142.0,0.22798667882163257,9,416.0,0.12167845343078472,4,131.0,0.43812592713890564,31,1028.0
495.0,-8.0,6,91,396,0.015151515151515152,0.2297979797979798,55,0,32,130,185,0,399.0,7.254545454545455,2.4922706252796436,13,368.0,0.01359838048352843,1,69.0,0.27538052345233904,12,469.0,0.06760388370564949,6,128.0,0.1519602697159436,32,1034.0
500.0,-7.75,6,92,400,0.015,0.23,57,0,31,130,187,0,451.0,7.912280701754386,3.4081512724837686,10,364.0,0.12623467229038565,3,81.0,0.07906572141111132,13,535.0,0.1722523416852308,5,114.0,0.06990637772681668,31,1094.0
505.0,-8.5,7,92,404,0.017326732673267328,0.22772277227722773,56,0,34,133,189,0,564.0,10.071428571428571,3.3789999241117,11,407.0,0.1954004894645996,7,107.0,0.000681417660920845,13,600.0,0.1449294904333834,3,71.0,0.17883794261480843,34,1185.0
510.0,-8.5,8,92,408,0.0196078431372549,0.22549019607843138,55,0,34,137,192,0,678.0,12.327272727272728,3.0933951466802605,14,473.0,0.1624896560215542,4,121.0,0.18159637831517197,15,671.0,0.12732009514700732,1,45.0,0.1575699918933935,34,1310.0
515.0,-9.5,8,94,412,0.019417475728155338,0.22815533980582525,53,0,38,139,192,0,730.0,13.773584905660377,2.9074560164887058,17,550.0,7.378523513763147e-05,4,120.0,0.21091390587683978,14,663.0,0.11813632508416021,3,42.0,0.35176201222522063,38,1375.0
520.0,-7.75,9,95,416,0.021634615384615384,0.2283653846153846,53,0,31,141,194,0,604.0,11.39622641509434,3.274539456465444,14,547.0,0.07646458199090214,5,144.0,0.11150030965698361,9,592.0,0.125077328283696,3,57.0,0.42600872407278484,31,1340.0
525.0,-6.5,10,96,420,0.023809523809523808,0.22857142857142856,52,0,26,143,195,0,436.0,8.384615384615385,3.200812527931675,9,459.0,0.1496798588281017,6,174.0,0.2666325978270409,7,570.0,0.17260749208769477,4,73.0,0.08128405686047269,26,1276.0
530.0,-4.5,11,97,424,0.025943396226415096,0.22877358490566038,51,0,18,146,197,0,191.0,3.7450980392156863,3.5957492780902407,2,371.0,0.3398625217461871,3,130.0,0.29372526971229795,7,484.0,0.07981397513853071,6,102.0,0.21367875821939397,18,1087.0
