step,reward,pressure_fallback_actions,pressure_override_actions,total_agent_decisions,fallback_rate,override_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0,4,0.0,0.0,3,0,0,0,3,0,0.0,0.0,13.141582720921392,0,0.0,0.9353932473865034,0,0.0,0.9900063103066844,0,0.0,0.9894071238112162,0,0.0,1.0,0,0.0
10.0,0.0,0,0,8,0.0,0.0,5,0,0,0,5,0,0.0,0.0,12.80192681889569,0,0.0,0.9715045597273679,0,0.0,0.9797752897951607,0,0.0,0.9595145157795081,0,0.0,1.0,0,0.0
15.0,0.0,0,0,12,0.0,0.0,7,0,0,0,7,0,0.0,0.0,11.29589929710926,0,0.0,0.9390301137939656,0,0.0,0.9864366342078315,0,0.0,0.15458317331940052,0,0.0,0.949508148794248,0,0.0
20.0,-0.25,0,0,16,0.0,0.0,8,0,1,0,8,0,5.0,0.625,11.532277786639778,0,0.0,0.9352843900553538,0,0.0,0.9999869670329095,1,5.0,0.0,0,0.0,0.9523210573340342,1,5.0
25.0,-0.5,0,0,20,0.0,0.0,10,0,2,0,10,0,11.0,1.1,9.461823256570773,1,1.0,0.4946965798376523,0,0.0,0.9403442980441161,1,10.0,0.5,0,0.0,0.47939653914005786,2,11.0
30.0,-1.25,0,0,24,0.0,0.0,12,0,5,0,12,0,28.0,2.3333333333333335,6.538869857881693,2,8.0,0.31359633681682214,1,1.0,0.7314542016641205,1,15.0,0.461093021199105,1,4.0,0.01729337249413273,5,28.0
35.0,-1.5,0,0,28,0.0,0.0,15,0,6,0,15,0,57.0,3.8,6.549725159208326,2,18.0,0.48075162589581527,1,6.0,0.4737309760425033,1,20.0,0.5165095087777763,2,13.0,0.31068182156964724,6,57.0
40.0,-2.25,0,0,32,0.0,0.0,18,0,9,0,18,0,98.0,5.444444444444445,6.404879020864971,2,28.0,0.4539904013059637,3,18.0,0.5442525774494096,2,29.0,0.38560588369392984,2,23.0,0.32915611621371826,9,98.0
45.0,-2.75,0,0,36,0.0,0.0,23,0,11,0,23,0,146.0,6.3478260869565215,5.181136347260381,3,39.0,0.3917111746762716,3,33.0,0.5137622391468467,3,41.0,0.297606081900368,2,33.0,0.2593696841358782,11,146.0
50.0,-3.75,0,0,40,0.0,0.0,24,0,15,0,24,0,211.0,8.791666666666666,4.357132367163475,4,56.0,0.3077718008873707,4,52.0,0.3941052290976254,4,58.0,0.10729632228191147,3,45.0,0.4898577681372047,15,211.0
55.0,-4.25,0,0,44,0.0,0.0,25,0,17,0,25,0,292.0,11.68,3.1238943124524967,4,76.0,0.16780417771742848,4,72.0,0.320793130426496,5,81.0,5.7929296327407545e-05,4,63.0,0.31518767263623937,17,292.0
60.0,-4.25,0,1,48,0.0,0.020833333333333332,26,0,17,0,26,0,300.0,11.538461538461538,3.101546683533243,5,101.0,0.1635204296842992,4,92.0,0.32073638771237584,2,58.0,0.07127860304163862,6,87.0,0.20934777081573316,17,338.0
65.0,-2.75,0,4,52,0.0,0.07692307692307693,28,0,11,0,28,0,169.0,6.035714285714286,4.882421281585179,2,82.0,0.2342451505926157,4,112.0,0.325671629025082,0,21.0,0.672570923029198,5,80.0,0.3461521637718956,11,295.0
