step,reward,pressure_fallback_actions,pressure_override_actions,total_agent_decisions,fallback_rate,override_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,-1.25,44,0,44,1.0,0.0,21,0,5,3,24,0,23.0,1.0952380952380953,7.325874746452262,1,16.0,0.48915134006064537,1,2.0,0.20457021607044,0,2.0,0.8640433741732569,3,11.0,0.0014771521011896318,5,31.0
60.0,-0.5,48,0,48,1.0,0.0,21,0,2,7,28,0,24.0,1.1428571428571428,9.314131400636194,1,18.0,0.711581971133285,1,6.0,0.47636261903556665,0,2.0,0.8671518394317435,0,13.0,0.5823251452666458,2,39.0
65.0,-0.25,52,0,52,1.0,0.0,22,0,1,9,31,0,23.0,1.0454545454545454,9.006543076927441,1,23.0,0.47523981448086566,0,0.0,0.7096735759515659,0,2.0,0.5614281354576932,0,2.0,0.8649282744184109,1,27.0
70.0,-1.25,56,0,56,1.0,0.0,22,0,5,9,31,0,14.0,0.6363636363636364,6.5693890585651875,0,3.0,0.3018022855465892,1,4.0,0.624306994159549,3,9.0,0.2591693602881176,1,5.0,0.4153782484197401,5,21.0
75.0,-0.75,60,0,60,1.0,0.0,24,0,3,10,34,0,11.0,0.4583333333333333,6.1010507624046175,1,3.0,0.6534269455212413,0,4.0,0.4637726403386011,2,18.0,0.23093481625412204,0,4.0,0.15147745473987706,3,29.0
80.0,-0.5,64,0,64,1.0,0.0,22,0,2,13,35,0,13.0,0.5909090909090909,10.645436923331802,0,0.0,0.9359068117498984,0,2.0,0.8438577649802811,2,18.0,0.4967556548180971,0,2.0,0.9073478721892835,2,22.0
85.0,-0.75,68,0,68,1.0,0.0,24,0,3,13,37,0,5.0,0.20833333333333334,9.226395286114384,1,2.0,0.00017840046793169247,2,5.0,0.280724171347675,0,10.0,0.6099645845958782,0,2.0,0.872946075719978,3,19.0
90.0,-0.25,72,0,72,1.0,0.0,21,0,1,16,37,0,7.0,0.3333333333333333,10.11763764373745,1,7.0,0.0,0,6.0,0.3849752137122106,0,2.0,0.8630759643366774,0,2.0,0.875845113793141,1,17.0
95.0,-0.5,76,0,76,1.0,0.0,18,0,2,21,39,0,14.0,0.7777777777777778,9.938690445126069,1,12.0,0.5,0,0.0,0.02584612887997995,1,4.0,0.43878067001285226,0,2.0,0.9154619824664338,2,18.0
100.0,-0.75,80,0,80,1.0,0.0,20,0,3,22,42,0,23.0,1.15,9.290730738162374,1,17.0,0.7371527572926205,1,5.0,0.47224909790746583,0,1.0,0.5839441214257713,1,3.0,0.43394908330313875,3,26.0
105.0,-0.25,84,0,84,1.0,0.0,18,0,1,26,44,0,1.0,0.05555555555555555,9.407063283717893,0,0.0,0.9688008883142821,0,0.0,0.8688644806347416,0,0.0,0.9054889041647303,1,5.0,0.1176560446980014,1,5.0
110.0,-0.5,88,0,88,1.0,0.0,19,0,2,28,47,0,3.0,0.15789473684210525,10.162711755707775,1,1.0,0.599439810106643,0,2.0,0.9310444205601902,1,2.0,0.4628635654628247,0,3.0,0.6879938030964812,2,8.0
115.0,-0.25,92,0,92,1.0,0.0,19,0,1,30,49,0,7.0,0.3684210526315789,10.426703809778427,0,3.0,0.6117632321563191,0,2.0,0.9576394091794057,1,7.0,0.6286685798920075,0,2.0,0.8764321617297046,1,14.0
120.0,-0.5,96,0,96,1.0,0.0,20,0,2,32,52,0,4.0,0.2,8.98646528263228,1,3.0,0.746285016369556,1,3.0,0.21638338957930048,0,2.0,0.8408943301356446,0,2.0,0.03297513704067376,2,10.0
125.0,-1.0,100,0,100,1.0,0.0,20,0,4,35,55,0,18.0,0.9,8.67072788389075,2,10.0,0.5669660550814479,0,1.0,0.683022810457008,0,2.0,0.9006131719655087,2,12.0,0.5608553824148067,4,25.0
130.0,-0.75,104,0,104,1.0,0.0,22,0,3,35,57,0,24.0,1.0909090909090908,8.411144250409022,3,24.0,0.39091609603765226,0,0.0,0.9543153193202242,0,2.0,0.3680667088477229,0,8.0,0.8130877905190182,3,34.0
135.0,-1.5,108,0,108,1.0,0.0,23,0,6,35,58,0,21.0,0.9130434782608695,6.599165522202062,2,22.0,0.16460214586911354,1,2.0,0.5268376445777491,3,11.0,0.3761212507196328,0,2.0,0.4977578388428882,6,37.0
140.0,-1.25,112,0,112,1.0,0.0,22,0,5,37,59,0,29.0,1.3181818181818181,6.472562242373865,2,20.0,0.3118766217507114,0,3.0,0.6119968955849477,0,11.0,0.49217742246354157,3,11.0,0.07591698028915125,5,45.0
145.0,-0.5,116,0,116,1.0,0.0,22,0,2,39,61,0,5.0,0.22727272727272727,8.470033563374818,0,9.0,0.7554268835683068,0,2.0,0.9459529140649426,1,2.0,0.021470768491737142,1,16.0,0.4526980799617286,2,29.0
150.0,-0.5,120,0,120,1.0,0.0,23,0,2,40,63,0,11.0,0.4782608695652174,9.444684489301984,0,0.0,0.914954897007652,0,2.0,0.42302499077420636,2,13.0,0.626644240775084,0,5.0,0.7905482958567701,2,20.0
155.0,-1.5,124,0,124,1.0,0.0,22,0,6,42,64,0,32.0,1.4545454545454546,7.813594602267643,0,0.0,0.86143885064551,3,12.0,0.19177903907306404,2,23.0,0.5476015085982442,1,3.0,0.34593925720309576,6,38.0
160.0,-1.0,128,0,128,1.0,0.0,23,0,4,45,68,0,11.0,0.4782608695652174,6.296912245652998,1,2.0,0.6264870336172691,2,18.0,0.2703799200509796,1,17.0,0.478379898947071,0,2.0,0.15449432831057638,4,39.0
165.0,-1.0,132,0,132,1.0,0.0,24,0,4,47,71,0,26.0,1.0833333333333333,8.233522076333038,1,7.0,0.428690932492365,1,11.0,0.5414770115036547,2,15.0,0.42448563509520126,0,2.0,0.8215051757998548,4,35.0
170.0,-1.5,136,0,136,1.0,0.0,25,0,6,47,72,0,23.0,0.92,7.4325822784054525,4,20.0,0.0007205834415271687,0,0.0,0.7088890393285644,2,15.0,0.25541761093547927,0,2.0,0.8215975852013009,6,37.0
175.0,-0.5,140,0,140,1.0,0.0,24,0,2,50,74,0,12.0,0.5,8.172865537737117,1,20.0,0.315689795760777,0,0.0,0.7180978372025053,1,8.0,0.29720725261101305,0,4.0,0.46091865764750556,2,32.0
180.0,-0.75,144,0,144,1.0,0.0,20,0,3,54,74,0,8.0,0.4,8.363837881932003,0,6.0,0.7224450722953634,0,2.0,0.770270777606654,1,7.0,0.11679965403290621,2,10.0,0.4590972951704434,3,25.0
185.0,-0.75,148,0,148,1.0,0.0,20,0,3,55,75,0,11.0,0.55,8.064515774773566,1,9.0,0.35998813365370613,0,2.0,0.822053055074638,1,9.0,0.0,1,14.0,0.5770762642203503,3,34.0
190.0,-1.0,152,0,152,1.0,0.0,18,0,4,57,75,0,20.0,1.1111111111111112,6.2286134685552605,2,19.0,0.33268595535522943,1,3.0,0.07536887254965972,0,0.0,1.0,1,10.0,0.5068406063878605,4,32.0
195.0,-1.0,156,0,156,1.0,0.0,20,0,4,57,77,0,13.0,0.65,4.575158050185704,0,8.0,0.4077069752099121,3,14.0,0.228700764051381,0,0.0,1.0,1,7.0,0.07514822643789779,4,29.0
200.0,-0.75,160,0,160,1.0,0.0,20,0,3,58,78,0,13.0,0.65,7.902710847566747,1,4.0,0.6225976906552003,0,15.0,0.5882968118612875,0,0.0,1.0,2,14.0,0.23721862148794726,3,33.0
205.0,-0.25,164,0,164,1.0,0.0,20,0,1,61,81,0,2.0,0.1,9.21608496392086,0,0.0,0.7598449663020378,0,2.0,0.8134040279690016,0,0.0,0.9760401808779224,1,11.0,0.08663382722762632,1,13.0
210.0,-0.75,168,0,168,1.0,0.0,21,0,3,62,83,0,13.0,0.6190476190476191,9.754044365991096,0,0.0,0.8914729765938704,1,5.0,0.25856094078449887,0,2.0,0.9494007437759961,2,12.0,5.081955534997972e-05,3,19.0
215.0,-0.75,172,0,172,1.0,0.0,17,0,3,66,83,0,17.0,1.0,8.318729666674747,0,0.0,0.8967054976290364,3,19.0,0.032238366530682405,0,2.0,0.6947574105701412,0,7.0,0.24713453613787273,3,28.0
220.0,-1.0,176,0,176,1.0,0.0,16,0,4,69,85,0,24.0,1.5,6.229217311628533,0,0.0,0.6262470690263124,2,23.0,0.05614745786591713,2,10.0,0.3024637110981093,0,0.0,1.0,4,33.0
225.0,-1.25,180,0,180,1.0,0.0,16,0,5,70,86,0,41.0,2.5625,6.676083382829955,2,5.0,0.5843326313963535,2,26.0,0.0,1,14.0,0.19724427547950096,0,0.0,1.0,5,45.0
230.0,-0.25,184,0,184,1.0,0.0,19,0,1,72,91,0,15.0,0.7894736842105263,9.089709734333107,0,4.0,0.602181286163072,0,11.0,0.7562575879892451,1,15.0,0.47925488025924823,0,0.0,1.0,1,30.0
235.0,-0.25,188,0,188,1.0,0.0,19,0,1,74,93,0,2.0,0.10526315789473684,10.65444540588764,0,0.0,0.7283755466127575,0,2.0,0.9062102355609044,1,2.0,0.4583479695819945,0,2.0,0.955298246454084,1,6.0
240.0,-0.5,192,0,192,1.0,0.0,21,0,2,75,96,0,12.0,0.5714285714285714,10.122533967239644,1,5.0,0.38359998440482873,0,2.0,0.913182541035918,1,7.0,0.6586706448042364,0,4.0,0.9195353519590925,2,18.0
245.0,-1.25,196,0,196,1.0,0.0,21,0,5,77,98,0,22.0,1.0476190476190477,8.065351209573146,4,21.0,0.28017291239461584,1,3.0,0.33023387036130675,0,0.0,0.9555059236838028,0,2.0,0.9163131928349502,5,26.0
250.0,-0.75,200,0,200,1.0,0.0,23,0,3,77,100,0,21.0,0.9130434782608695,6.084558592016284,2,33.0,0.3597588422080802,0,2.0,0.1146470831588613,1,1.0,0.49644645409461474,0,2.0,0.44441151606185986,3,38.0
255.0,-1.75,204,0,204,1.0,0.0,23,0,7,78,101,0,46.0,2.0,7.621587142287211,3,33.0,0.3331094522627584,1,7.0,0.6550092242616836,0,0.0,0.6754622262699488,3,10.0,0.0007201026904491134,7,50.0
260.0,-0.25,208,0,208,1.0,0.0,22,0,1,80,102,0,1.0,0.045454545454545456,9.235543409856074,1,21.0,0.3656723637097472,0,2.0,0.9129294364411442,0,0.0,0.9442664503994986,0,13.0,0.5530469710024382,1,36.0
265.0,-0.5,212,0,212,1.0,0.0,19,0,2,84,103,0,10.0,0.5263157894736842,9.86602712573766,2,10.0,0.45732375454424057,0,2.0,0.44823170086067105,0,2.0,0.8965078130998981,0,4.0,0.9590284564468784,2,18.0
270.0,-0.75,216,0,216,1.0,0.0,21,0,3,85,106,0,9.0,0.42857142857142855,9.4542210728444,0,7.0,0.7382936952911027,3,11.0,0.004532784820498627,0,2.0,0.9156660277856568,0,2.0,0.9458005025859337,3,22.0
275.0,-0.75,220,0,220,1.0,0.0,22,0,3,87,109,0,8.0,0.36363636363636365,7.5514463725194645,1,3.0,0.5831717783029889,1,17.0,0.417150874829695,1,3.0,0.3284562576676136,0,2.0,0.014625179605357173,3,25.0
280.0,-0.75,224,0,224,1.0,0.0,20,0,3,90,110,0,17.0,0.85,7.796533154341044,2,12.0,0.5844566876713636,0,6.0,0.6296966234125563,0,3.0,0.29099725850299824,1,7.0,0.0,3,28.0
285.0,-1.75,228,0,228,1.0,0.0,21,0,7,91,112,0,30.0,1.4285714285714286,5.816396458591671,4,24.0,0.30774424270832096,2,9.0,0.1080661731148889,1,3.0,0.0006116526830598524,0,0.0,1.0,7,36.0
290.0,-2.0,232,0,232,1.0,0.0,22,0,8,92,114,0,32.0,1.4545454545454546,5.937438004925462,5,33.0,0.15275485149475154,3,22.0,0.23609097623363356,0,0.0,1.0,0,0.0,1.0,8,55.0
295.0,-0.75,236,0,236,1.0,0.0,18,0,3,96,114,0,18.0,1.0,7.170607372151295,3,28.0,0.1125890004333799,0,18.0,0.4233741270640496,0,2.0,0.9369438265113593,0,2.0,0.9442046051321374,3,50.0
300.0,0.0,240,0,240,1.0,0.0,17,0,0,98,115,0,0.0,0.0,7.8461348122637675,0,24.0,0.12163096412275312,0,0.0,0.30591070743129034,0,2.0,0.8714069316964165,0,2.0,0.8202748014664331,0,28.0
305.0,-1.5,244,0,244,1.0,0.0,19,0,6,98,117,0,20.0,1.0526315789473684,7.373187285839744,3,22.0,0.2500856802774775,1,7.0,0.6492399021757932,1,3.0,0.5243120937365188,1,4.0,0.4536700312660514,6,36.0
310.0,0.0,248,0,248,1.0,0.0,18,0,0,100,118,0,0.0,0.0,7.780322772345721,0,20.0,0.5336205074247442,0,2.0,0.9546868485249146,0,2.0,0.1565116388844842,0,0.0,0.9242518365334457,0,24.0
315.0,-0.5,252,0,252,1.0,0.0,17,0,2,101,118,0,5.0,0.29411764705882354,9.885875455702816,0,0.0,0.9175819246291755,1,3.0,0.20842257167653488,1,6.0,0.5305460241878331,0,2.0,0.9148262968342686,2,11.0
320.0,-0.25,256,0,256,1.0,0.0,17,0,1,101,118,0,4.0,0.23529411764705882,9.471579538752666,0,0.0,0.02463755107659123,0,2.0,0.18543357100322738,1,6.0,0.7125535501320697,0,2.0,0.9199744904747904,1,10.0
325.0,-1.0,260,0,260,1.0,0.0,16,0,4,104,120,0,19.0,1.1875,6.937785763059599,1,5.0,0.5836776172888039,0,0.0,1.0,2,13.0,0.17042514396667438,1,7.0,0.37052422676311364,4,25.0
330.0,-0.75,264,0,264,1.0,0.0,18,0,3,106,124,0,14.0,0.7777777777777778,8.222041762414323,1,10.0,0.7727863124636363,0,0.0,0.9412979974948762,2,15.0,0.2391414659573819,0,4.0,0.5639594946718705,3,29.0
335.0,-0.25,268,0,268,1.0,0.0,16,0,1,108,124,0,15.0,0.9375,9.083335361913232,1,15.0,0.4683604908369028,0,0.0,0.9165442152634986,0,5.0,0.5664156518909508,0,2.0,0.021093431191657627,1,22.0
340.0,-0.5,272,0,272,1.0,0.0,16,0,2,109,125,0,7.0,0.4375,8.23721764984296,1,5.0,0.20893709282941045,0,0.0,0.02131071269611025,0,0.0,0.585249414725623,1,7.0,0.0,2,12.0
345.0,-1.0,276,0,276,1.0,0.0,15,0,4,113,128,0,18.0,1.2,9.478437930663551,2,10.0,0.32601689687126006,1,5.0,0.4835638132727323,1,5.0,0.7377500168386382,0,0.0,1.0,4,20.0
350.0,-0.5,280,0,280,1.0,0.0,15,0,2,115,130,0,10.0,0.6666666666666666,9.888468800471527,0,6.0,0.6970995410518608,0,0.0,0.7191138182026797,2,12.0,0.6807942543835865,0,0.0,1.0,2,18.0
355.0,-0.25,284,0,284,1.0,0.0,17,0,1,116,133,0,1.0,0.058823529411764705,8.465945274391187,0,0.0,0.7245938895982484,0,2.0,0.9393407208953156,1,8.0,0.2979535594860056,0,2.0,0.8318941738850878,1,12.0
360.0,-1.25,288,0,288,1.0,0.0,18,0,5,117,135,0,18.0,1.0,8.873832140810528,2,6.0,0.46787729907448516,0,2.0,0.9587776218818396,3,14.0,0.22786855092218516,0,4.0,0.8741695470556776,5,26.0
365.0,-1.25,292,0,292,1.0,0.0,21,0,5,117,138,0,20.0,0.9523809523809523,5.794387392096156,2,16.0,0.3642991887765635,1,3.0,0.5703560779590732,1,15.0,0.101388059570829,1,5.0,0.5822082336516463,5,39.0
370.0,-1.5,296,0,296,1.0,0.0,22,0,6,117,139,0,26.0,1.1818181818181819,6.153641232322166,1,16.0,0.446842993123985,3,13.0,0.3753299903321557,2,12.0,0.0,0,2.0,0.2268285413150775,6,43.0
375.0,-1.5,300,0,300,1.0,0.0,24,0,6,117,141,0,34.0,1.4166666666666667,7.646449667765744,0,3.0,0.6075976353863528,4,32.0,0.1661669981861934,0,10.0,0.6897107905233967,2,4.0,0.0017859529182306555,6,49.0
380.0,-1.0,304,0,304,1.0,0.0,23,0,4,120,143,0,36.0,1.565217391304348,8.02755537033163,1,5.0,0.5583943531968809,3,44.0,0.06776143824714301,0,2.0,0.8882901290470002,0,6.0,0.7196598706792621,4,57.0
385.0,-1.5,308,0,308,1.0,0.0,22,0,6,123,145,0,59.0,2.6818181818181817,6.974304717438767,3,18.0,0.34422211663715807,2,43.0,0.18556973877748137,1,3.0,0.3458331595134541,0,4.0,0.9541092784275711,6,68.0
390.0,-1.5,312,0,312,1.0,0.0,25,0,6,123,148,0,43.0,1.72,7.057130426221711,5,39.0,0.32620483026499514,1,27.0,0.13204211860157308,0,3.0,0.4301830046622741,0,2.0,0.9314881791792695,6,71.0
395.0,-1.0,316,0,316,1.0,0.0,24,0,4,125,149,0,35.0,1.4583333333333333,7.0997482052883,3,45.0,0.2850188339917189,1,10.0,0.0,0,0.0,0.6090977497095108,0,2.0,0.18064260708763258,4,57.0
400.0,-1.5,320,0,320,1.0,0.0,23,0,6,127,150,0,37.0,1.608695652173913,7.500304537805666,2,35.0,0.2326469170811134,0,2.0,0.8988511702601197,1,4.0,0.6088755394848395,3,12.0,0.0011925291330129293,6,53.0
405.0,-0.25,324,0,324,1.0,0.0,20,0,1,131,151,0,1.0,0.05,7.006538700676408,1,16.0,0.25483995854236463,0,2.0,0.8438678098868246,0,0.0,0.34608342575302586,0,14.0,0.45506308691519665,1,32.0
410.0,-0.75,328,0,328,1.0,0.0,18,0,3,133,151,0,11.0,0.6111111111111112,8.728934808936234,2,15.0,0.3160022072380366,1,3.0,0.37809966508920184,0,2.0,0.7889737399095832,0,4.0,0.9287701004796424,3,24.0
415.0,0.0,332,0,332,1.0,0.0,20,0,0,133,153,0,0.0,0.0,8.658743908469683,0,7.0,0.5246615778576528,0,3.0,0.10427282088732437,0,2.0,0.81449388474315,0,2.0,0.8434155311427387,0,14.0
420.0,-0.75,336,0,336,1.0,0.0,22,0,3,134,156,0,10.0,0.45454545454545453,9.395446785786541,1,5.0,0.7276941280476644,0,2.0,0.8345067844388718,1,4.0,0.5468118001540048,1,5.0,0.33753244619259737,3,16.0
425.0,-0.25,340,0,340,1.0,0.0,22,0,1,137,159,0,1.0,0.045454545454545456,8.16812714596928,1,1.0,0.4683878603458562,0,2.0,0.9518569867127747,0,0.0,0.6202957893533311,0,3.0,0.13174660148233389,1,6.0
430.0,-0.5,344,0,344,1.0,0.0,22,0,2,139,161,0,10.0,0.45454545454545453,10.937314898146441,2,10.0,0.33340427089689934,0,0.0,0.9889905882562431,0,2.0,0.8301378359184829,0,0.0,0.5253030651302277,2,12.0
435.0,-0.25,348,0,348,1.0,0.0,21,0,1,140,161,0,2.0,0.09523809523809523,9.758582180752152,0,7.0,0.5727193456557448,0,0.0,0.49777910627768746,1,4.0,0.46192577861435913,0,0.0,1.0,1,11.0
440.0,-0.25,352,0,352,1.0,0.0,19,0,1,145,164,0,4.0,0.21052631578947367,8.729458580782302,0,0.0,0.986375656067672,1,6.0,0.5958914079016171,0,6.0,0.28984516271702154,0,0.0,1.0,1,12.0
445.0,-0.75,356,0,356,1.0,0.0,16,0,3,150,166,0,11.0,0.6875,9.324212285850406,0,0.0,0.9319806028356257,0,2.0,0.7286451578858958,3,13.0,0.37930977356034784,0,2.0,0.8099073048637403,3,17.0
450.0,0.0,360,0,360,1.0,0.0,18,0,0,150,168,0,0.0,0.0,7.909856139412631,0,0.0,0.36693331830490084,0,2.0,0.4244975885455029,0,13.0,0.4870107561399798,0,4.0,0.8969688707169766,0,19.0
455.0,-1.75,364,0,364,1.0,0.0,20,0,7,150,170,0,23.0,1.15,7.449733880437573,3,11.0,0.25052957082452987,3,11.0,0.23925583658691427,1,3.0,0.49370562518938294,0,2.0,0.9518559875430107,7,27.0
460.0,-1.0,368,0,368,1.0,0.0,22,0,4,150,172,0,27.0,1.2272727272727273,7.764729123469238,3,26.0,0.39494606592561626,0,11.0,0.5579079959395346,0,3.0,0.4392443248170173,1,3.0,0.03168997059141749,4,43.0
465.0,-0.5,372,0,372,1.0,0.0,21,0,2,153,174,0,13.0,0.6190476190476191,9.592680335241793,1,24.0,0.6842060859280021,1,1.0,0.5021580514681272,0,0.0,0.5793067858924348,0,4.0,0.7092855557118408,2,29.0
470.0,-0.25,376,0,376,1.0,0.0,21,0,1,156,177,0,17.0,0.8095238095238095,9.95061039921285,1,17.0,0.570621576481005,0,0.0,0.2878535975889364,0,2.0,0.9529002050208526,0,2.0,0.8619589165321341,1,21.0
475.0,-0.5,380,0,380,1.0,0.0,23,0,2,158,181,0,2.0,0.08695652173913043,9.318205479859847,1,6.0,0.6511763925767046,0,0.0,0.9366541866544306,0,2.0,0.9290797734672609,1,5.0,0.47718642455390575,2,13.0
480.0,-0.5,384,0,384,1.0,0.0,20,0,2,161,181,0,4.0,0.2,6.805050359002659,2,5.0,0.47292354394654157,0,2.0,0.9535584512136002,0,2.0,0.02707517487114474,0,5.0,0.42754141703234005,2,14.0
485.0,-1.75,388,0,388,1.0,0.0,22,0,7,161,183,0,17.0,0.7727272727272727,6.312423153940727,4,16.0,0.20414386345880522,0,2.0,0.8094100340505449,2,10.0,0.0004889448083643501,1,3.0,0.41199404333157397,7,31.0
490.0,-1.0,392,0,392,1.0,0.0,24,0,4,161,185,0,23.0,0.9583333333333334,7.755715475730214,3,24.0,0.29288335285355904,1,3.0,0.5674767988256029,0,8.0,0.7048483540861767,0,2.0,0.2246564670408983,4,37.0
495.0,-0.5,396,0,396,1.0,0.0,22,0,2,163,185,0,9.0,0.4090909090909091,7.541629070636279,0,20.0,0.05000808689846277,2,11.0,0.20493201588901674,0,2.0,0.8578809803972336,0,0.0,1.0,2,33.0
500.0,-0.75,400,0,400,1.0,0.0,22,0,3,165,187,0,13.0,0.5909090909090909,8.430943632983064,2,8.0,0.32261500618665456,1,17.0,0.34835405148998716,0,0.0,0.7743676194333954,0,0.0,1.0,3,25.0
505.0,-0.75,404,0,404,1.0,0.0,20,0,3,169,189,0,17.0,0.85,9.578779632330228,0,6.0,0.7710676210997138,2,15.0,0.4938357428488048,1,4.0,0.4890511722320675,0,0.0,1.0,3,25.0
510.0,0.0,408,0,408,1.0,0.0,22,0,0,170,192,0,0.0,0.0,10.015974836532617,0,0.0,0.7236929359168517,0,8.0,0.45635654611116555,0,2.0,0.8360718427940526,0,0.0,1.0,0,10.0
515.0,-1.0,412,0,412,1.0,0.0,18,0,4,174,192,0,14.0,0.7777777777777778,9.207512644104668,1,4.0,0.3457188772382358,3,12.0,0.0001787107599228639,0,2.0,0.9152309075517653,0,4.0,0.902582320261003,4,22.0
520.0,-0.75,416,0,416,1.0,0.0,17,0,3,177,194,0,14.0,0.8235294117647058,7.565824074067425,2,13.0,0.23783028830225475,0,12.0,0.1911847437448925,1,3.0,0.5739087616530597,0,4.0,0.9290939320890661,3,32.0
525.0,-1.25,420,0,420,1.0,0.0,18,0,5,177,195,0,30.0,1.6666666666666667,6.985253168667269,3,28.0,0.23331925178263524,0,0.0,1.0,1,3.0,0.44215407780812066,1,3.0,0.3415686806716855,5,34.0
530.0,-0.25,424,0,424,1.0,0.0,20,0,1,177,197,0,6.0,0.3,7.905444151332238,0,21.0,0.5427342685310076,0,0.0,1.0,1,6.0,0.32629134720007746,0,1.0,0.14858439415964103,1,28.0
535.0,0.0,428,0,428,1.0,0.0,18,0,0,179,197,0,0.0,0.0,10.08196616675912,0,0.0,0.6209454338096619,0,2.0,0.8419968432375897,0,3.0,0.16546396178919165,0,0.0,1.0,0,5.0
540.0,-0.25,432,0,432,1.0,0.0,16,0,1,184,200,0,5.0,0.3125,10.606259676023665,1,5.0,0.44373190404288154,0,2.0,0.9192187842873004,0,0.0,0.9844609609499669,0,2.0,0.8243379192533314,1,9.0
545.0,0.0,436,0,436,1.0,0.0,15,0,0,187,202,0,0.0,0.0,10.2580329808826,0,5.0,0.6377931332870889,0,0.0,0.760398688078009,0,0.0,0.9911842721783222,0,2.0,0.9009113802850891,0,7.0
550.0,0.0,440,0,440,1.0,0.0,16,0,0,188,204,0,0.0,0.0,10.995460647442485,0,0.0,0.7894987006308675,0,0.0,1.0,0,2.0,0.8089115644404253,0,0.0,0.8964782862072034,0,2.0
555.0,0.0,444,0,444,1.0,0.0,17,0,0,188,205,0,0.0,0.0,10.868398902589275,0,0.0,0.7472476743737503,0,0.0,1.0,0,2.0,0.7970694284820806,0,0.0,0.8993455204018784,0,2.0
560.0,-0.25,448,0,448,1.0,0.0,15,0,1,192,207,0,2.0,0.13333333333333333,9.626076153924716,1,2.0,0.31215256630572247,0,0.0,0.9642580442498534,0,2.0,0.7126781840133872,0,0.0,1.0,1,4.0
565.0,-0.75,452,0,452,1.0,0.0,14,0,3,194,208,0,6.0,0.42857142857142855,6.372261156991202,0,3.0,0.4636518735199708,0,0.0,0.9756457309769551,3,8.0,0.29746801297149,0,0.0,1.0,3,11.0
570.0,-1.0,456,0,456,1.0,0.0,16,0,4,194,210,0,11.0,0.6875,5.64013900282783,1,5.0,0.6130465262234864,1,3.0,0.4813508197993759,2,15.0,0.21522024086489128,0,0.0,1.0,4,23.0
