step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,11.575911332642017,0,0.0,0.9432016674491198,0,0.0,0.9449512528256571,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,4,0,0,0,4,0,0.0,0.0,12.832036115163259,0,0.0,0.962131076666668,0,0.0,0.9700942655737694,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,10,0,0,0,10,0,0.0,0.0,11.649847758736318,0,0.0,0.8976517921564164,0,0.0,0.7969244736749758,0,0.0,0.9666384659486452,0,0.0,1.0,0,0.0
20.0,0.0,14,0,0,0,14,0,0.0,0.0,11.427412577863667,0,0.0,0.8457122388367021,0,0.0,0.9239367768484003,0,0.0,0.9985580806612762,0,0.0,0.8321032720006825,0,0.0
25.0,-0.0075,19,0,1,0,19,0,3.0,0.15789473684210525,10.950595333027856,1,3.0,0.630067654791392,0,0.0,0.960130945751,0,0.0,0.6651049273669538,0,0.0,0.9190048833310532,1,3.0
30.0,-0.0375,24,0,4,0,24,0,18.0,0.75,9.017485778274748,3,15.0,0.4747684612587466,0,0.0,0.8894670463321706,1,3.0,0.6594078903920738,0,0.0,0.6763756578528353,4,18.0
35.0,-0.06,25,0,7,0,25,0,42.0,1.68,5.55299751379585,5,36.0,0.3038687284958922,0,0.0,0.4513629239372272,0,0.0,0.6064296115479728,2,6.0,0.35394775319337024,7,42.0
40.0,-0.1275,28,0,13,0,28,0,91.0,3.25,4.450923771632954,8,67.0,0.25267719616169765,1,2.0,0.006348431420856995,0,0.0,0.9250913334077255,4,24.0,0.2753244154183839,13,93.0
45.0,-0.12,31,0,13,0,31,0,102.0,3.2903225806451615,5.179378024837818,6,84.0,0.3473148360354278,0,3.0,0.5657251430989363,0,0.0,0.456109942892793,7,54.0,0.3122484049101459,13,141.0
50.0,-0.012499999999999976,30,0,9,2,32,0,96.0,3.2,5.449716178835345,4,71.0,0.3313340642026456,0,0.0,0.9059254176967138,1,6.0,0.6328538764846926,4,69.0,0.3329357907907614,9,146.0
55.0,0.024999999999999956,33,0,8,2,35,0,37.0,1.121212121212121,5.235716271230718,5,78.0,0.19520644170876025,0,0.0,0.9618730043001954,0,2.0,0.9000572198916992,3,56.0,0.15385351740546455,8,136.0
60.0,0.047500000000000035,34,0,9,2,36,0,49.0,1.4411764705882353,6.337556009465076,4,69.0,0.2209724487098773,0,2.0,0.8908151085893006,1,4.0,0.36546435788489573,4,42.0,0.3582119967025259,9,117.0
