step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,3,0,0,0,3,0,0.0,0.0,13.503437113334224,0,0.0,0.9608038667536966,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,6,0,0,0,6,0,0.0,0.0,13.40057925706626,0,0.0,0.9600562634089933,0,0.0,0.9542701023241165,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,-0.0075,8,0,1,0,8,0,3.0,0.375,10.668232603316685,1,3.0,0.5830052936649424,0,0.0,0.9602147794865479,0,0.0,1.0,0,0.0,1.0,1,3.0
20.0,-0.02,8,0,2,0,8,0,11.0,1.375,7.427402356221298,2,11.0,0.2380592658605779,0,0.0,0.8060033477563096,0,0.0,1.0,0,0.0,1.0,2,11.0
25.0,0.005000000000000001,10,0,0,0,10,0,0.0,0.0,7.241391066598456,0,9.0,0.10500798112043778,0,0.0,0.5836099316883213,0,0.0,0.9784159399454311,0,0.0,1.0,0,9.0
30.0,-0.007500000000000002,12,0,3,0,12,0,10.0,0.8333333333333334,9.449406163567941,1,5.0,0.0,2,5.0,0.29849935430273017,0,2.0,0.9146201611335346,0,0.0,0.9326178143916322,3,12.0
35.0,0.0125,16,0,0,0,16,0,0.0,0.0,11.342597167927753,0,0.0,0.9684161893683566,0,5.0,0.7047792596917746,0,2.0,0.8729163583835482,0,0.0,0.9378699920176277,0,7.0
40.0,0.005000000000000001,19,0,1,0,19,0,1.0,0.05263157894736842,10.720346174737434,0,0.0,0.9702920045588147,0,2.0,0.7082425950522002,1,3.0,0.16132823250082834,0,0.0,0.9426801150433978,1,5.0
45.0,-0.0025000000000000005,23,0,0,0,23,0,0.0,0.0,10.156803056369649,0,0.0,0.7785242248431266,0,2.0,0.6753902348850812,0,4.0,0.5817249253458895,0,0.0,0.9274156763816274,0,6.0
50.0,-0.004999999999999999,24,0,3,2,26,0,6.0,0.25,10.529175936358593,2,5.0,0.4932826105679599,1,3.0,0.6332923459121065,0,0.0,0.9362935887107979,0,0.0,0.865522347746023,3,8.0
55.0,-0.005,23,0,2,5,28,0,4.0,0.17391304347826086,9.787565423480265,1,8.0,0.5196490105252537,1,2.0,0.45903081312129734,0,0.0,0.8214441719915548,0,0.0,0.8890854850059964,2,10.0
60.0,-0.025,21,0,3,8,29,0,18.0,0.8571428571428571,9.30558950287469,1,7.0,0.646309925617949,1,9.0,0.5308016039650912,1,4.0,0.33552397062387324,0,0.0,0.8936437999862908,3,20.0
65.0,0.025000000000000005,20,0,2,10,30,0,2.0,0.1,8.463809363536162,1,1.0,0.39144020751559455,0,5.0,0.7888518294742649,0,3.0,0.4615543068279555,1,1.0,0.5762943401852997,2,10.0
70.0,-0.03,20,0,3,11,31,0,16.0,0.8,8.988555730915134,1,6.0,0.0,0,2.0,0.2680762935044357,1,6.0,0.7927915617595395,1,8.0,0.6329138145688504,3,22.0
75.0,0.034999999999999996,19,0,1,13,32,0,1.0,0.05263157894736842,9.117262196570572,0,0.0,1.0,1,4.0,0.1173118723877767,0,2.0,0.8694583909337917,0,2.0,0.8369796711352198,1,8.0
80.0,0.0025000000000000005,19,0,0,15,34,0,0.0,0.0,11.132829436766865,0,0.0,0.9648987692827523,0,3.0,0.8665434935349867,0,2.0,0.3675555057089755,0,2.0,0.9211320340695057,0,7.0
85.0,-0.025,21,0,3,17,38,0,11.0,0.5238095238095238,10.811157948286384,0,0.0,0.9675504784795594,0,2.0,0.8896964010545004,3,13.0,0.20831716888615123,0,2.0,0.935827734951435,3,17.0
90.0,-0.0425,19,0,5,21,40,0,30.0,1.5789473684210527,9.27511813430996,0,0.0,0.9807737111837214,1,3.0,0.503282744452198,4,31.0,0.4058735102895294,0,0.0,0.954928607298544,5,34.0
95.0,-0.0625,19,0,5,24,43,0,55.0,2.8947368421052633,7.371441401577733,0,0.0,0.8719869703657825,1,8.0,0.47591917888557445,4,51.0,0.22883274273137877,0,0.0,1.0,5,59.0
100.0,-0.0175,20,0,4,25,45,0,29.0,1.45,8.148433586224925,0,0.0,0.8840436204914561,1,13.0,0.6981773006856564,3,51.0,0.06003536373437504,0,2.0,0.906799458458399,4,66.0
105.0,0.0775,21,0,3,27,48,0,33.0,1.5714285714285714,9.81949430425659,0,0.0,0.8798692655020929,0,0.0,0.7739314699754717,3,33.0,0.2928427766520053,0,2.0,0.9368569590587077,3,35.0
110.0,-0.04499999999999999,23,0,5,27,50,0,53.0,2.3043478260869565,9.61267830009574,0,0.0,0.7796852196638316,2,5.0,0.5412989811375534,3,48.0,0.22695393630611058,0,0.0,0.9999813520942936,5,53.0
115.0,-0.04250000000000001,23,0,5,29,52,0,66.0,2.869565217391304,8.403188920012488,1,2.0,0.6413937876192407,0,4.0,0.5001993525798624,4,64.0,0.1959029072869016,0,0.0,1.0,5,70.0
120.0,-0.052499999999999984,18,0,6,35,53,0,89.0,4.944444444444445,5.958756596720283,0,0.0,0.4370145966404735,2,5.0,0.2361278116824653,4,84.0,0.19945307185763325,0,2.0,0.9551458753567101,6,91.0
125.0,-0.07750000000000001,20,0,5,36,56,0,109.0,5.45,7.272282350060951,1,5.0,0.7099183378581249,0,11.0,0.5460985753769274,4,104.0,0.001830799427798965,0,2.0,0.9424713533510648,5,122.0
130.0,-0.030000000000000002,24,0,6,36,60,0,132.0,5.5,8.887457270324765,0,0.0,0.8329507045638357,1,5.0,0.7272466623420382,5,129.0,0.15269647099966732,0,0.0,0.8535866853035168,6,134.0
135.0,0.049999999999999996,27,0,5,36,63,0,38.0,1.4074074074074074,7.795099413299242,2,5.0,0.47678871190645794,1,4.0,0.45204876948270645,2,105.0,0.378554804456322,0,0.0,1.0,5,114.0
140.0,0.10000000000000002,26,0,6,39,65,0,45.0,1.7307692307692308,8.888551406387604,2,15.0,0.575249278967857,3,17.0,0.35192991927444395,1,38.0,0.5849470070194139,0,4.0,0.8289110333269163,6,74.0
145.0,0.0525,25,0,6,42,67,0,32.0,1.28,6.400983091903243,4,30.0,0.32737709780901564,1,16.0,0.1080901651097528,1,3.0,0.3429475738801092,0,4.0,0.8696522471538645,6,53.0
150.0,-0.005000000000000003,29,0,7,42,71,0,31.0,1.0689655172413792,7.828938458047804,2,32.0,0.38734739351644254,2,9.0,0.33306594191042915,2,11.0,0.5316044322613317,1,3.0,0.43224861865013786,7,55.0
155.0,0.0475,31,0,2,42,73,0,5.0,0.16129032258064516,8.666326960720616,1,15.0,0.4655994653819491,0,8.0,0.7758635292996179,0,9.0,0.617433283855011,1,4.0,0.053913482608326305,2,36.0
160.0,0.034999999999999996,29,0,3,47,76,0,16.0,0.5517241379310345,10.4296341045644,2,10.0,0.437183758511974,0,2.0,0.9069393949477141,0,0.0,0.6960648238920919,1,10.0,0.6938535799947035,3,22.0
165.0,3.469446951953614e-18,27,0,2,50,77,0,14.0,0.5185185185185185,10.375115767859013,1,7.0,0.33963900046181833,0,0.0,0.7839686798890244,0,0.0,0.921183577016302,1,15.0,0.7953240520343532,2,22.0
170.0,0.025,28,0,1,52,80,0,8.0,0.2857142857142857,10.249377683979702,1,8.0,0.6600643134086069,0,0.0,0.7371388163416017,0,2.0,0.753634735246378,0,2.0,0.5761232358922451,1,12.0
175.0,-0.0325,28,0,5,54,82,0,23.0,0.8214285714285714,8.981063600734043,1,13.0,0.7646649105474367,1,2.0,0.0034706102218600436,1,7.0,0.6536807463643192,2,3.0,0.17575911460375016,5,25.0
180.0,-0.014999999999999996,25,0,2,58,83,0,19.0,0.76,6.740351465961815,1,18.0,0.622504304828727,0,0.0,1.0,0,4.0,0.1557399344645214,1,9.0,0.03720605829976703,2,31.0
185.0,-0.0375,21,0,6,63,84,0,38.0,1.8095238095238095,7.198500463037642,3,29.0,0.20302124113814174,0,0.0,0.9522231974009588,3,11.0,0.0013643436651463016,0,6.0,0.6725600873437236,6,46.0
190.0,-0.05750000000000001,21,0,6,65,86,0,52.0,2.4761904761904763,6.53173969465558,5,50.0,0.0003319992491933815,0,0.0,0.6980126780403931,0,11.0,0.5664313839948246,1,8.0,0.5319566379084143,6,69.0
195.0,0.022499999999999996,22,0,6,66,88,0,33.0,1.5,6.477253022937421,2,39.0,0.09096548809184359,1,2.0,0.42412822510341186,0,0.0,0.8633211145571098,3,19.0,0.011069636485516027,6,60.0
200.0,0.032499999999999994,20,0,3,68,88,0,10.0,0.5,7.9509711828237055,0,17.0,0.45251913840876734,0,2.0,0.6824965822914767,1,1.0,0.6677721495982288,2,27.0,0.05235479878724954,3,47.0
205.0,0.04750000000000001,19,0,1,71,90,0,6.0,0.3157894736842105,10.407780203734399,0,8.0,0.5102021074624908,0,2.0,0.7687091692500727,1,6.0,0.6041851239300766,0,12.0,0.7236780084068896,1,28.0
210.0,0.032499999999999994,19,0,1,72,91,0,5.0,0.2631578947368421,10.37144520732033,1,13.0,0.48902407653110963,0,0.0,0.37773895908796457,0,0.0,0.9622568641399238,0,2.0,0.8332012486076632,1,15.0
215.0,-0.022500000000000003,18,0,3,74,92,0,14.0,0.7777777777777778,9.310461477322184,2,20.0,1.7654916072106783e-05,0,0.0,1.0,0,0.0,0.576498558894098,1,4.0,0.42124765089792876,3,24.0
220.0,0.007500000000000007,15,0,3,78,93,0,14.0,0.9333333333333333,7.03448669107679,0,5.0,0.586314517482535,0,0.0,1.0,0,0.0,0.5577422480257944,3,16.0,0.004661165174204306,3,21.0
225.0,-0.0475,15,0,4,81,96,0,34.0,2.2666666666666666,9.289529631099805,0,0.0,0.942643303761531,0,2.0,0.9817811263019653,0,0.0,1.0,4,38.0,0.3837508576560116,4,40.0
