step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,13.001209803502713,0,0.0,0.964311374136172,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,2,0,0,0,2,0,0.0,0.0,12.708173724247313,0,0.0,0.9432149528533218,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,-0.0075,3,0,1,0,3,0,3.0,1.0,8.469084924217563,1,3.0,0.0,0,0.0,0.9704094523508607,0,0.0,1.0,0,0.0,1.0,1,3.0
20.0,-0.0125,6,0,1,0,6,0,8.0,1.3333333333333333,10.865096111961464,1,8.0,0.49728333049692697,0,0.0,0.9537058158036632,0,0.0,0.9155543500910959,0,0.0,1.0,1,8.0
25.0,0.02,7,0,0,0,7,0,0.0,0.0,11.01274235425763,0,0.0,0.8358610237744047,0,0.0,0.8605755929204001,0,0.0,0.9082014930091221,0,0.0,1.0,0,0.0
30.0,-0.0175,11,0,2,0,11,0,5.0,0.45454545454545453,10.122494162997645,1,2.0,0.6319430051704559,1,3.0,0.6502207430572235,0,2.0,0.7277286596229162,0,0.0,0.9982971927873049,2,7.0
35.0,0.0125,11,0,0,0,11,0,0.0,0.0,9.81509409895403,0,0.0,0.7871921213639761,0,0.0,0.987708578869977,0,2.0,0.5887567440856496,0,0.0,0.9652067601947514,0,2.0
40.0,-0.0175,12,0,2,0,12,0,3.0,0.25,8.740181702817265,1,1.0,0.47906168702641455,0,2.0,0.7709908318739284,1,4.0,0.0019563934507362377,0,2.0,0.6549103150551139,2,9.0
45.0,-0.012499999999999997,14,0,3,0,14,0,10.0,0.7142857142857143,9.132625239723684,0,0.0,0.9171112714503643,1,6.0,0.735632999423523,0,0.0,1.0,2,8.0,0.5171854803005648,3,14.0
50.0,0.012499999999999997,14,0,1,1,15,0,1.0,0.07142857142857142,8.46791252351183,0,0.0,0.9981677355330836,0,0.0,0.6259549878771268,0,2.0,0.9066429482628817,1,7.0,0.22744023144984366,1,9.0
55.0,-0.0325,19,0,4,1,20,0,16.0,0.8421052631578947,10.171627855656535,0,0.0,0.9071255548604539,1,4.0,0.7087892367543127,0,2.0,0.9549284811169225,3,16.0,0.23034647214161705,4,22.0
60.0,0.0025000000000000022,18,0,2,3,21,0,4.0,0.2222222222222222,7.852593474043731,1,2.0,0.720414317372261,0,0.0,0.5600920859998941,1,4.0,0.04223744132379168,0,15.0,0.5273911692731387,2,21.0
65.0,0.024999999999999994,19,0,3,5,24,0,7.0,0.3684210526315789,7.541467489759367,0,0.0,0.522299237996499,2,5.0,0.4583102599060388,0,2.0,0.5741351840487277,1,4.0,0.19971291205251163,3,11.0
70.0,0.0075,22,0,0,5,27,0,0.0,0.0,9.861964770816671,0,0.0,0.7534764468244749,0,5.0,0.46405277353982194,0,2.0,0.841587006956679,0,1.0,0.2065979785647917,0,8.0
75.0,4.336808689942018e-19,21,0,2,7,28,0,4.0,0.19047619047619047,11.084317031180964,2,4.0,0.46285281159883296,0,0.0,0.8414953391352515,0,2.0,0.9276468944975463,0,2.0,0.8459595984741757,2,8.0
80.0,-0.029999999999999995,18,0,4,11,29,0,16.0,0.8888888888888888,7.673110464695956,3,15.0,0.23705637920654163,0,0.0,0.5903367745894943,1,3.0,0.13975813327512104,0,2.0,0.838255926454156,4,20.0
85.0,-0.002500000000000005,18,0,2,13,31,0,4.0,0.2222222222222222,7.793304737289964,0,14.0,0.5545877634797298,2,4.0,0.48467785859734097,0,3.0,0.14657929860241037,0,0.0,0.6436438829918778,2,21.0
90.0,0.0025000000000000005,19,0,3,13,32,0,18.0,0.9473684210526315,8.794270105727778,0,0.0,0.5550136549931945,2,14.0,0.3884321754411357,0,2.0,0.8667147088276335,1,4.0,0.4777263010375681,3,20.0
95.0,-0.05999999999999999,20,0,7,14,34,0,42.0,2.1,7.492946384234381,2,4.0,0.312520059395843,4,29.0,0.0870277185828761,0,2.0,0.9139485210594409,1,9.0,0.0,7,44.0
100.0,-0.007500000000000007,18,0,4,18,36,0,26.0,1.4444444444444444,5.687647331078318,2,14.0,0.5438003872496922,2,31.0,0.044323411728306346,0,2.0,0.3554458669987912,0,0.0,1.0,4,47.0
105.0,0.04,23,0,1,19,42,0,14.0,0.6086956521739131,8.606539756158007,0,9.0,0.6788888894295108,1,17.0,0.46346047037127985,0,3.0,0.4535674996696738,0,2.0,0.8113474203418674,1,31.0
110.0,0.037500000000000006,22,0,4,21,43,0,9.0,0.4090909090909091,9.641918623426472,2,4.0,0.6320672553354338,1,5.0,0.4933162800700895,1,5.0,0.686344518523101,0,2.0,0.7912025327411797,4,16.0
115.0,-0.007499999999999997,23,0,3,22,45,0,10.0,0.43478260869565216,8.745821106491722,1,5.0,0.49955717913605346,2,12.0,0.000217669132200699,0,2.0,0.7486281571743584,0,0.0,0.8197378661875049,3,19.0
120.0,-0.0025000000000000014,23,0,2,24,47,0,9.0,0.391304347826087,8.854410937771483,2,9.0,0.4787435332977897,0,7.0,0.7492113816926269,0,2.0,0.30269398180811286,0,2.0,0.9859309992475069,2,20.0
125.0,0.005000000000000002,23,0,1,26,49,0,1.0,0.043478260869565216,9.11516858339118,1,9.0,0.26120714553493407,0,2.0,0.9161584834513324,0,3.0,0.4056515473615974,0,4.0,0.9244942569845878,1,18.0
130.0,0.0325,23,0,0,29,52,0,0.0,0.0,10.810650934862444,0,1.0,0.6743780874154732,0,0.0,0.6141122119624004,0,2.0,0.8980365636242069,0,2.0,0.930501439012954,0,5.0
135.0,-0.024999999999999998,23,0,4,29,52,0,12.0,0.5217391304347826,9.519081696288856,2,6.0,0.3866700668829301,2,7.0,0.001261430823918885,0,2.0,0.8918565456478661,0,0.0,0.6080391400348583,4,15.0
140.0,-0.030000000000000002,22,0,3,32,54,0,19.0,0.8636363636363636,9.224154299079816,3,20.0,0.3732293998402215,0,5.0,0.5953942188061121,0,2.0,0.5608138137854268,0,0.0,0.9162517469661303,3,27.0
145.0,0.02,18,0,0,37,55,0,0.0,0.0,10.336613941546467,0,17.0,0.547885188003007,0,0.0,0.9618683050020689,0,0.0,0.449052211514368,0,2.0,0.967077901576799,0,19.0
150.0,0.037500000000000006,16,0,0,40,56,0,0.0,0.0,10.669194536496118,0,0.0,0.7805838358498881,0,0.0,0.5639722587833875,0,2.0,0.8080219928031109,0,2.0,0.810198139756146,0,4.0
