step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,11.575911332642017,0,0.0,0.9432016674491198,0,0.0,0.9449512528256571,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,4,0,0,0,4,0,0.0,0.0,12.832036115163259,0,0.0,0.962131076666668,0,0.0,0.9700942655737694,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,10,0,0,0,10,0,0.0,0.0,11.576206532169802,0,0.0,0.958349612231186,0,0.0,0.7316753520080093,0,0.0,0.9666384659486452,0,0.0,1.0,0,0.0
20.0,-0.005,14,0,1,0,14,0,2.0,0.14285714285714285,9.912548521887842,0,0.0,0.8254251709712793,1,2.0,0.6233482351311991,0,0.0,0.9985580806612762,0,0.0,1.0,1,2.0
25.0,-0.015,19,0,1,0,19,0,3.0,0.15789473684210525,8.118221607149422,1,3.0,0.6281880210876661,0,5.0,0.5694455883494195,0,0.0,0.6651049273669538,0,0.0,1.0,1,8.0
30.0,-0.005,24,0,2,0,24,0,4.0,0.16666666666666666,8.035093073795617,0,4.0,0.5895991767293645,1,1.0,0.4831717721853122,1,3.0,0.6594078903920738,0,2.0,0.7862036669764834,2,10.0
35.0,-0.0175,25,0,3,0,25,0,13.0,0.52,8.540430194493558,2,7.0,0.5673646497796104,1,6.0,0.3288020624643711,0,2.0,0.720753793258354,0,2.0,0.8140043855717668,3,17.0
40.0,-0.015000000000000003,28,0,3,0,28,0,18.0,0.6428571428571429,7.928730796632281,2,17.0,0.40700897253954893,1,2.0,0.07232126537427182,0,2.0,0.8963284137300375,0,2.0,0.7879538091537359,3,23.0
45.0,-0.0775,31,0,8,0,31,0,52.0,1.6774193548387097,6.777045202933625,5,39.0,0.4268494553979158,3,13.0,0.24760698189319427,0,0.0,0.5553364185594395,0,2.0,0.5414607921783889,8,54.0
50.0,-0.03749999999999999,32,0,6,0,32,0,28.0,0.875,6.245608714629041,2,41.0,0.37005752645646245,0,14.0,0.43081385329157246,1,4.0,0.0,3,10.0,0.2330100728919343,6,69.0
55.0,0.029999999999999992,31,0,6,4,35,0,30.0,0.967741935483871,6.821630984134751,2,26.0,0.29950271321307487,0,2.0,0.9008423583341948,0,0.0,0.9628121188203718,4,29.0,0.287221365986181,6,57.0
60.0,-0.0475,29,0,6,7,36,0,53.0,1.8275862068965518,6.94126443342295,2,36.0,0.2682374742729598,0,2.0,0.8962403265612848,0,0.0,0.9430800279398787,4,38.0,0.411535016679916,6,76.0
