step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,3,0,0,0,3,0,0.0,0.0,13.503437113334224,0,0.0,0.9608038667536966,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,6,0,0,0,6,0,0.0,0.0,13.40057925706626,0,0.0,0.9600562634089933,0,0.0,0.9542701023241165,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,-0.0075,8,0,1,0,8,0,3.0,0.375,10.668232603316685,1,3.0,0.5830052936649424,0,0.0,0.9602147794865479,0,0.0,1.0,0,0.0,1.0,1,3.0
20.0,-0.02,8,0,2,0,8,0,11.0,1.375,8.042049788358828,2,11.0,0.2380592658605779,0,0.0,0.8878114692621333,0,0.0,1.0,0,0.0,1.0,2,11.0
25.0,0.005000000000000001,10,0,0,0,10,0,0.0,0.0,8.507448974783799,0,9.0,0.10500798112043778,0,0.0,0.7004758280018577,0,0.0,0.9784159399454311,0,0.0,0.8956070839794559,0,9.0
30.0,0.002499999999999998,12,0,2,0,12,0,6.0,0.5,10.652417367330173,1,5.0,0.0,1,1.0,0.4766636225819684,0,2.0,0.9146201611335346,0,0.0,0.9272377108396236,2,8.0
35.0,-0.01,16,0,1,0,16,0,10.0,0.625,10.895565177110239,1,10.0,0.7194130339240323,0,0.0,0.9773254956559093,0,2.0,0.8729163583835482,0,0.0,0.4835076438153744,1,12.0
40.0,0.009999999999999998,17,0,2,2,19,0,6.0,0.35294117647058826,10.518871391631743,0,0.0,0.9597124533235057,0,0.0,0.9346838198883448,1,1.0,0.30989236324724917,1,7.0,0.7245231559604455,2,8.0
45.0,-0.0049999999999999975,21,0,1,2,23,0,6.0,0.2857142857142857,10.308007995125324,0,0.0,0.6917104839345752,0,2.0,0.9682982891674586,1,6.0,0.5677889002527933,0,2.0,0.6648397222218876,1,10.0
50.0,0.005000000000000001,24,0,2,2,26,0,6.0,0.25,9.251756520846866,0,0.0,0.5279567420362686,0,2.0,0.8311826217852795,0,0.0,0.8568897985540507,2,6.0,0.4424878037776322,2,8.0
55.0,-0.025,23,0,3,5,28,0,9.0,0.391304347826087,8.517051456844724,2,8.0,0.5562530499996976,0,0.0,0.5639299180630274,0,2.0,0.9181951088599781,1,8.0,0.42174100116215874,3,18.0
60.0,-0.0225,23,0,5,6,29,0,17.0,0.7391304347826086,8.26432008202818,0,6.0,0.5495971102393307,2,6.0,0.0017553673749551389,1,4.0,0.7334229805399929,2,11.0,0.48871192274329356,5,27.0
65.0,-0.030000000000000006,23,0,6,7,30,0,33.0,1.434782608695652,8.73700254045933,1,2.0,0.49263138680986246,0,6.0,0.7284466703927925,2,8.0,0.4790752149795268,3,23.0,0.24423511091430936,6,39.0
70.0,0.022500000000000003,20,0,1,11,31,0,3.0,0.15,8.33396999727431,1,3.0,0.14492626356763516,0,2.0,0.8902602497529571,0,4.0,0.6939454527898831,0,21.0,0.4144513402942522,1,30.0
75.0,0.027499999999999997,20,0,2,12,32,0,13.0,0.65,10.71468540506937,1,8.0,0.0,0,0.0,0.6656093805731801,0,2.0,0.9170657809585062,1,9.0,0.7443959288925281,2,19.0
80.0,-0.0275,19,0,3,15,34,0,24.0,1.263157894736842,9.84445799741094,1,13.0,0.49312425285180206,0,0.0,0.9265418481528643,0,2.0,0.794847717332789,2,15.0,0.4878405970803113,3,30.0
85.0,-0.055,20,0,6,18,38,0,48.0,2.4,7.591293471394188,1,18.0,0.638829180921624,0,0.0,0.9477003081882392,1,2.0,0.34619863473691187,4,32.0,0.058869803732777,6,52.0
90.0,-0.017500000000000016,20,0,6,20,40,0,52.0,2.6,6.847193499067549,0,0.0,0.6805827884011997,0,0.0,0.6317841296893948,0,3.0,0.7795253921077913,6,56.0,0.0006493470784168848,6,59.0
95.0,-0.09999999999999999,22,0,9,21,43,0,91.0,4.136363636363637,7.259613427662307,1,4.0,0.6645483794700953,2,7.0,0.5157019701611106,0,0.0,0.915530217914916,6,88.0,0.3120690258507472,9,99.0
100.0,-0.05750000000000001,22,0,8,23,45,0,98.0,4.454545454545454,6.839084550740043,1,9.0,0.7093331378014658,3,20.0,0.539687089345113,0,0.0,1.0,4,93.0,0.3025429460107534,8,122.0
105.0,-0.02749999999999999,25,0,9,23,48,0,113.0,4.52,5.168230421583182,2,15.0,0.36187208416599376,0,16.0,0.40601523902231373,0,0.0,0.8944592559707012,7,102.0,0.013914779194620612,9,133.0
110.0,0.05,27,0,9,23,50,0,60.0,2.2222222222222223,6.350567407690078,3,11.0,0.42075286329508116,1,3.0,0.3062209876053949,0,0.0,0.9174128847837534,5,99.0,0.24953537661496344,9,113.0
115.0,0.03,26,0,5,26,52,0,39.0,1.5,7.812293111022688,4,31.0,0.29841906320612993,1,8.0,0.4449964044418214,0,2.0,0.7164064239466065,0,60.0,0.5528388998505347,5,101.0
120.0,0.09749999999999999,27,0,4,26,53,0,20.0,0.7407407407407407,7.471688736282266,2,37.0,0.20735546906326302,0,0.0,0.9881722987045962,1,5.0,0.5662662131050055,1,20.0,0.49610973142219394,4,62.0
125.0,0.015000000000000003,28,0,4,28,56,0,16.0,0.5714285714285714,6.45087387835229,1,22.0,0.5220080902151638,0,2.0,0.7422125689267065,2,12.0,0.024726994218292348,1,20.0,0.0817383441513873,4,56.0
130.0,-0.0325,29,0,7,31,60,0,48.0,1.6551724137931034,8.264234468532978,1,11.0,0.6296355273250329,1,5.0,0.7558203940269375,3,26.0,0.23615702583381853,2,27.0,0.20282390185905008,7,69.0
135.0,-0.03499999999999998,30,0,7,33,63,0,66.0,2.2,7.9357682888492835,1,15.0,0.4539904520635616,2,9.0,0.712260637805916,3,41.0,0.34528393028549714,1,18.0,0.0640342284234692,7,83.0
140.0,-0.0875,30,0,12,35,65,0,116.0,3.8666666666666667,7.421459450945172,2,23.0,0.6392052343081648,3,20.0,0.5139688874339484,4,58.0,0.19472234597316967,3,17.0,1.924223464388987e-05,12,118.0
145.0,0.0,31,0,7,36,67,0,81.0,2.6129032258064515,5.941502522867447,4,37.0,0.37671314507070003,1,17.0,0.11634273854263832,2,48.0,0.2705745706782123,0,16.0,0.18916829361866694,7,118.0
150.0,0.0024999999999999953,30,0,7,41,71,0,103.0,3.433333333333333,7.9540729107717665,2,47.0,0.3482892987494668,3,13.0,0.29347458129108245,2,53.0,0.5818227215355947,0,4.0,0.8496580296509209,7,117.0
155.0,-0.08499999999999999,30,0,9,43,73,0,143.0,4.766666666666667,8.385703703668309,3,57.0,0.3157482144511012,3,26.0,0.4596514972037275,3,64.0,0.47392595549649097,0,4.0,0.8611042984635462,9,151.0
160.0,-0.07750000000000001,31,0,8,45,76,0,153.0,4.935483870967742,6.242011733435095,4,74.0,0.18745422626342087,0,23.0,0.6389496805248155,4,81.0,0.3118722751225455,0,4.0,0.3967825721589942,8,182.0
165.0,-0.04999999999999998,31,0,10,46,77,0,187.0,6.032258064516129,4.32271907416158,4,94.0,0.09130152146736965,1,5.0,0.4781947067480235,2,91.0,0.2656233117367869,3,12.0,0.05646373997177403,10,202.0
170.0,-0.11000000000000001,34,0,11,46,80,0,240.0,7.0588235294117645,7.648422761037417,5,117.0,0.27854750380002063,1,8.0,0.4672281722814722,2,93.0,0.47340188626330465,3,28.0,0.4302245347158724,11,246.0
175.0,0.022500000000000006,34,0,11,48,82,0,167.0,4.911764705882353,6.719499792388681,5,142.0,0.4250298684139652,2,14.0,1.7815083131884956e-05,2,53.0,0.2270234482622718,2,28.0,0.36701367755645714,11,237.0
180.0,0.07,32,0,11,51,83,0,203.0,6.34375,6.362622435633801,6,168.0,0.3017808608035877,0,4.0,0.18283378667096098,3,20.0,0.007746175037670366,2,17.0,0.22540843746938166,11,209.0
185.0,0.06749999999999998,28,0,7,56,84,0,83.0,2.9642857142857144,6.967511070183425,4,133.0,0.15211847801211087,0,0.0,0.92221661504391,1,22.0,0.08875082014999995,2,27.0,0.49181141743888723,7,182.0
190.0,0.21500000000000002,25,0,4,61,86,0,18.0,0.72,8.812666394651218,4,72.0,0.17049858132270956,0,0.0,0.9776187234462406,0,6.0,0.8194365343454649,0,18.0,0.7484934027540275,4,96.0
195.0,0.08499999999999999,25,0,3,63,88,0,11.0,0.44,9.347821767985744,2,50.0,0.040496776027118195,0,0.0,0.9518905766427301,1,10.0,0.7626489540998977,0,2.0,0.8941089499568271,3,62.0
200.0,-0.002499999999999996,23,0,5,65,88,0,20.0,0.8695652173913043,7.136010530336806,2,42.0,0.14733574651242834,0,2.0,0.8752794520116807,2,16.0,0.41332421863737184,1,3.0,0.34332880873647553,5,63.0
205.0,-0.0025000000000000022,23,0,7,67,90,0,31.0,1.3478260869565217,5.520498311255414,1,22.0,0.40824710197709796,0,2.0,0.9051066499923527,3,25.0,0.17563588124201623,3,15.0,0.19710503585396077,7,64.0
210.0,-0.017500000000000005,22,0,6,69,91,0,47.0,2.1363636363636362,7.209414526128428,1,13.0,0.49615943831788534,0,0.0,0.8321093427135171,4,39.0,0.4258118028516493,1,19.0,0.08608521210108089,6,71.0
215.0,0.015000000000000013,23,0,5,69,92,0,39.0,1.6956521739130435,8.017228671419382,1,18.0,0.005643090055207325,0,0.0,1.0,2,29.0,0.4315708576396662,2,18.0,3.93472241975465e-06,5,65.0
220.0,0.09749999999999998,21,0,0,72,93,0,0.0,0.0,8.938110362239394,0,3.0,0.6311736049828282,0,0.0,1.0,0,13.0,0.30502533239179347,0,10.0,0.7010354282624013,0,26.0
225.0,0.0175,18,0,1,78,96,0,3.0,0.16666666666666666,8.892437138528258,0,0.0,0.9746194362634828,0,2.0,0.9583722228984022,1,15.0,0.06300614837747041,0,2.0,0.7883322301728617,1,19.0
