step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,1,0,0,0,1,0,0.0,0.0,12.45444062070574,0,0.0,0.9878241631060759,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,2,0,0,0,2,0,0.0,0.0,12.249253082435555,0,0.0,0.9556187483869398,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,2,0,0,0,2,0,0.0,0.0,12.284042139744363,0,0.0,0.9834368337050141,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0.0,5,0,0,0,5,0,0.0,0.0,9.07518213384632,0,0.0,0.6626634741117101,0,0.0,0.9507535103020106,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0.0,6,0,0,0,6,0,0.0,0.0,11.088414855342515,0,0.0,0.9265816040698462,0,0.0,0.9946370094024478,0,0.0,0.996977835196841,0,0.0,1.0,0,0.0
30.0,-0.01,9,0,1,0,9,0,2.0,0.2222222222222222,9.85687172732607,0,0.0,0.7420373992140812,1,2.0,0.4900838087829525,0,2.0,0.9365524277322906,0,0.0,1.0,1,4.0
35.0,0.0,10,0,1,0,10,0,2.0,0.2,10.252420407922035,1,2.0,0.7322359573703968,0,0.0,0.9850144539576005,0,2.0,0.9205155188264025,0,0.0,1.0,1,4.0
40.0,-0.015000000000000001,13,0,1,0,13,0,7.0,0.5384615384615384,8.944689652219752,1,7.0,0.5987833017379576,0,1.0,0.6211158463520822,0,2.0,0.6228254569943822,0,0.0,0.9981114616194624,1,10.0
45.0,0.015000000000000003,15,0,0,0,15,0,0.0,0.0,9.214241340472899,0,3.0,0.4624221474987338,0,1.0,0.8962745918875944,0,0.0,0.6327234228329965,0,0.0,0.915783029099957,0,4.0
50.0,-0.015,16,0,3,1,17,0,5.0,0.3125,9.430134601764777,1,3.0,0.4515853592604109,1,2.0,0.6779835384164169,0,2.0,0.7831602406378786,1,3.0,0.6068161096964688,3,10.0
55.0,-0.009999999999999998,16,0,2,1,17,0,10.0,0.625,8.346389006962244,0,0.0,0.013866786612193264,0,0.0,0.4674920785135685,1,6.0,0.7435656722808152,1,8.0,0.6482533953332241,2,14.0
60.0,-0.0525,15,0,5,2,17,0,31.0,2.066666666666667,5.691299075781079,1,5.0,0.0,1,6.0,0.33159075233647356,2,13.0,0.031949695570700334,1,11.0,0.0,5,35.0
65.0,0.0275,17,0,2,3,20,0,11.0,0.6470588235294118,7.995775341526011,0,0.0,0.9935594713273435,0,5.0,0.6203696556277511,2,19.0,0.09845196458718536,0,0.0,1.0,2,24.0
70.0,-0.0225,16,0,3,7,23,0,23.0,1.4375,10.432390501111175,0,0.0,0.932803067749192,1,4.0,0.6565508007061653,2,25.0,0.4942960575902685,0,4.0,0.912606127298749,3,33.0
75.0,0.0375,20,0,0,7,27,0,0.0,0.0,9.914860305278285,0,0.0,0.7746007709879322,0,0.0,0.1848877101875985,0,14.0,0.7472636366807769,0,4.0,0.9259793316442602,0,18.0
