step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,1,0,0,0,1,0,0.0,0.0,12.45444062070574,0,0.0,0.9878241631060759,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,2,0,0,0,2,0,0.0,0.0,12.249253082435555,0,0.0,0.9556187483869398,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0.0,2,0,0,0,2,0,0.0,0.0,12.284042139744363,0,0.0,0.9834368337050141,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0.0,5,0,0,0,5,0,0.0,0.0,9.07518213384632,0,0.0,0.6626634741117101,0,0.0,0.9507535103020106,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0.0,6,0,0,0,6,0,0.0,0.0,11.088414855342515,0,0.0,0.9265816040698462,0,0.0,0.9946370094024478,0,0.0,0.996977835196841,0,0.0,1.0,0,0.0
30.0,-0.01,9,0,1,0,9,0,2.0,0.2222222222222222,9.85687172732607,0,0.0,0.7420373992140812,1,2.0,0.4900838087829525,0,2.0,0.9365524277322906,0,0.0,1.0,1,4.0
35.0,-0.0175,10,0,2,0,10,0,9.0,0.9,9.582832982071704,1,2.0,0.7322359573703968,1,7.0,0.4925072269788002,0,2.0,0.9205155188264025,0,0.0,1.0,2,11.0
40.0,-0.0275,13,0,2,0,13,0,19.0,1.4615384615384615,9.190265276281297,1,7.0,0.5987833017379576,1,13.0,0.6386262122003803,0,2.0,0.6228254569943822,0,0.0,0.9633383856630375,2,22.0
45.0,0.045000000000000005,15,0,0,0,15,0,0.0,0.0,9.24783294187588,0,3.0,0.4624221474987338,0,1.0,0.862248097711339,0,0.0,0.6327234228329965,0,0.0,0.9205714161449886,0,4.0
50.0,-0.005,17,0,2,0,17,0,4.0,0.23529411764705882,9.510974081163448,1,3.0,0.4515853592604109,0,0.0,0.6873370695241467,0,2.0,0.7831602406378786,1,1.0,0.0024925903695486944,2,6.0
55.0,1.3010426069826053e-18,17,0,1,0,17,0,4.0,0.23529411764705882,8.452305137716069,0,0.0,0.013866786612193264,0,0.0,0.35948142724039195,1,6.0,0.7435656722808152,0,0.0,1.0,1,6.0
60.0,-0.0475,13,0,4,4,17,0,21.0,1.6153846153846154,5.90951764107049,1,5.0,0.0,1,7.0,0.4726913319054637,2,13.0,0.031949695570700334,0,0.0,0.8722838051848002,4,25.0
65.0,0.010000000000000002,15,0,2,5,20,0,11.0,0.7333333333333333,8.308602354092077,0,0.0,0.9935594713273435,0,2.0,0.841305055148587,2,19.0,0.09845196458718536,0,0.0,0.9217658141871289,2,21.0
70.0,-0.015,17,0,2,6,23,0,21.0,1.2352941176470589,11.327475197222427,0,0.0,0.932803067749192,0,0.0,0.9528263725053041,2,25.0,0.4942960575902685,0,2.0,0.8747003390964185,2,27.0
