step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,13.261213313598496,0,0.0,0.9339377586721268,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,5,0,0,0,5,0,0.0,0.0,14.695501593598712,0,0.0,0.9616147675693997,0,0.0,0.9947556969394249,0,0.0,0.9430925074505206,0,0.0,1.0,0,0.0
15.0,-0.0025,5,0,1,0,5,0,1.0,0.2,11.54513290772714,1,1.0,0.46809865737154605,0,0.0,0.9687647398788014,0,0.0,0.9006570804919604,0,0.0,1.0,1,1.0
20.0,-0.012499999999999999,8,0,1,0,8,0,6.0,0.75,10.384720140355842,1,6.0,0.0,0,0.0,0.9934848099881683,0,0.0,0.7234513886388048,0,0.0,0.9182640461462772,1,6.0
25.0,-0.025,10,0,2,0,10,0,16.0,1.6,9.691742132654307,1,11.0,0.493909344257437,0,0.0,0.9296267162989852,1,5.0,0.6741862351392359,0,0.0,0.5912654857709455,2,16.0
30.0,-0.035,12,0,4,0,12,0,30.0,2.5,5.976788763311724,1,16.0,0.6207952569643275,1,2.0,0.0035952899780603135,1,10.0,0.4526267323321245,1,2.0,0.0009271283508408581,4,30.0
35.0,-0.06499999999999999,13,0,6,0,13,0,56.0,4.3076923076923075,5.36366589444461,1,21.0,0.48880011408941654,1,7.0,0.0,3,21.0,0.3070320948690182,1,7.0,0.0,6,56.0
40.0,-0.0925,13,0,8,0,13,0,93.0,7.153846153846154,3.843458974191383,1,26.0,0.1656254128796191,1,12.0,0.0,5,43.0,0.15938774426045094,1,12.0,0.0,8,93.0
45.0,-0.1225,17,0,10,2,19,0,142.0,8.352941176470589,5.595320569843837,2,35.0,0.6230942318134746,1,17.0,0.4894474804577264,6,73.0,0.14285714285714285,1,17.0,0.0,10,142.0
50.0,0.052500000000000005,20,0,5,2,22,0,81.0,4.05,7.289902955128637,0,7.0,0.8359150402082987,1,22.0,0.4534236283595416,3,70.0,0.20531721414240536,1,22.0,0.0,5,121.0
55.0,0.049999999999999996,23,0,4,3,26,0,57.0,2.4782608695652173,7.857610403426867,1,2.0,0.6472522521018289,2,30.0,0.5015039127058232,0,40.0,0.40556656578150985,1,29.0,0.6097270390607777,4,101.0
60.0,0.039999999999999994,27,0,3,3,30,0,35.0,1.2962962962962963,7.863282470425395,0,2.0,0.583242229230432,0,6.0,0.8167140247235545,2,43.0,0.13033172938095539,1,34.0,0.6290768760825701,3,85.0
65.0,0.015,28,0,9,3,31,0,31.0,1.1071428571428572,5.948117385542621,2,5.0,0.40095212207136316,1,4.0,0.5965609582348158,5,64.0,0.30959551067792035,1,6.0,0.4238285918172956,9,79.0
70.0,-0.16,30,0,15,3,33,0,95.0,3.1666666666666665,5.735039675744193,4,23.0,0.016227809414227096,3,14.0,0.3667327890629072,5,89.0,0.5250573867022775,3,17.0,0.4778444265254331,15,143.0
75.0,-0.15250000000000002,31,0,14,3,34,0,142.0,4.580645161290323,5.554758019540263,3,33.0,0.19788936815987737,3,29.0,2.794982404351652e-06,5,112.0,0.30869877538329515,3,30.0,0.47814009310877365,14,204.0
80.0,-0.11499999999999996,31,0,13,4,35,0,186.0,6.0,5.498950909070845,0,18.0,0.5390203840830661,3,46.0,0.3278414321838757,7,141.0,0.09884706593929321,3,45.0,0.346282555967812,13,250.0
85.0,-0.1975,31,0,18,6,37,0,265.0,8.548387096774194,3.8724985083383063,1,20.0,0.40154517089989306,3,61.0,0.39688866661883404,9,182.0,0.17464556817874968,5,66.0,0.0077427798812256,18,329.0
90.0,-0.14500000000000002,30,0,16,9,39,0,278.0,9.266666666666667,2.181934149161538,3,33.0,0.057624318338387714,0,44.0,0.37503485784037743,7,216.0,0.11679885067719423,6,94.0,4.7907702866331706e-05,16,387.0
95.0,0.03750000000000002,34,0,13,9,43,0,252.0,7.411764705882353,5.188243057843148,2,33.0,0.23050151182592762,0,2.0,0.6544981136223404,8,250.0,0.11111223569713953,3,87.0,0.07116024741537295,13,372.0
100.0,0.052500000000000026,35,0,12,9,44,0,300.0,8.571428571428571,7.032344072122061,0,9.0,0.6835967090857059,1,3.0,0.6232791896755444,8,290.0,0.07095404468381855,3,49.0,0.16608925854752635,12,351.0
105.0,-0.10500000000000004,36,0,12,11,47,0,306.0,8.5,6.799885722264064,1,11.0,0.5847266588233035,2,13.0,0.5552649490781677,9,333.0,0.0,0,36.0,0.5293800230072016,12,393.0
110.0,-0.08499999999999994,30,0,15,18,48,0,376.0,12.533333333333333,4.5425842282104725,3,23.0,0.3734670475353851,3,26.0,0.19040217881232732,9,378.0,0.0,0,0.0,0.7103015762223418,15,427.0
115.0,-0.21500000000000016,31,0,19,19,50,0,462.0,14.903225806451612,4.006254078991927,4,38.0,0.27024548620043926,5,48.0,0.1610408743577951,9,423.0,0.1,1,4.0,0.5848817930238335,19,513.0
120.0,-0.19499999999999995,31,0,17,21,52,0,508.0,16.387096774193548,3.7296432300214155,5,63.0,0.3724263255238238,2,49.0,0.2362778808742097,9,470.0,0.23142646337976905,1,9.0,0.10186635165151679,17,591.0
125.0,-0.105,33,0,17,22,55,0,558.0,16.90909090909091,4.332028008790137,5,88.0,0.3542271852853074,1,20.0,0.3103239033110916,10,516.0,0.2135817106207449,1,9.0,0.1222031824970704,17,633.0
130.0,-0.15249999999999997,35,0,18,22,57,0,634.0,18.114285714285714,5.070701378898358,7,117.0,0.3148217503329756,0,8.0,0.014377944631515488,11,566.0,0.07456865403092001,0,3.0,0.5226040419927357,18,694.0
135.0,-0.2625000000000001,35,0,23,24,59,0,740.0,21.142857142857142,3.7244380858444424,10,161.0,0.10306004139048527,1,13.0,0.4965529488967802,12,623.0,9.813042409875393e-05,0,2.0,0.9943080567191149,23,799.0
140.0,-0.30499999999999994,34,0,25,28,62,0,862.0,25.352941176470587,2.8776923417575375,12,218.0,0.07127812905832222,1,18.0,0.7283974537491501,12,683.0,0.0,0,2.0,0.9226321749718035,25,921.0
145.0,-0.24499999999999988,34,0,23,30,64,0,933.0,27.441176470588236,3.2776044721456175,10,262.0,0.20025842331545535,1,23.0,0.6598617421194884,11,731.0,0.0,1,3.0,0.501410123679171,23,1019.0
150.0,-0.22750000000000006,34,0,24,31,65,0,1049.0,30.852941176470587,3.570789434126011,10,285.0,0.20366225045205796,2,29.0,0.0028650915366850594,11,788.0,0.19037280808416343,1,8.0,0.6396985151218191,24,1110.0
155.0,-0.1524999999999999,38,0,22,31,69,0,1023.0,26.92105263157895,3.947099123533072,8,276.0,0.18972120278909013,2,39.0,0.479309513174212,11,843.0,0.29341532870353304,1,13.0,0.1934294427885341,22,1171.0
160.0,0.10749999999999979,38,0,19,32,70,0,960.0,25.263157894736842,3.3043019082176976,4,166.0,0.2623612186174139,1,40.0,0.6526936266241975,11,898.0,0.07474634633445161,3,24.0,0.00040195846304332824,19,1128.0
